Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBC,Pk,A,   2172.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2172.00,     56.78,     37.24,      0.03,     37.24,     19.54,      0.20,         0
HBSch,Pk,A,   2172.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2173.00,    845.04,    802.00,      4.78,    804.07,     40.97,     12.96,      2.07
All,Pk,A,   2173.00,    253.10,    241.68,      1.76,    241.68,     11.41,      9.65,         0
HBW,Pk,P,   2173.00,    229.85,    226.93,      0.99,    228.72,      1.13,      0.14,      1.79
HBW,Pk,A,   2173.00,      1.19,      1.19,         0,      1.19,         0,         0,         0
HBO,Pk,P,   2173.00,    509.34,    493.31,      3.58,    493.53,     15.81,     12.23,      0.22
HBO,Pk,A,   2173.00,    209.89,    199.00,      1.61,    199.00,     10.90,      9.29,         0
NHB,Pk,P,   2173.00,     42.55,     42.04,      0.15,     42.05,      0.50,      0.35,      0.01
NHB,Pk,A,   2173.00,     42.01,     41.50,      0.16,     41.50,      0.52,      0.36,         0
HBC,Pk,P,   2173.00,      3.00,      2.92,      0.04,      2.96,      0.04,         0,      0.05
HBC,Pk,A,   2173.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2173.00,     60.30,     36.80,      0.03,     36.80,     23.50,      0.23,         0
HBSch,Pk,A,   2173.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2174.00,    413.05,    391.88,      2.71,    393.09,     19.96,      6.99,      1.21
All,Pk,A,   2174.00,    143.35,    137.22,      1.00,    137.22,      6.13,      5.13,         0
HBW,Pk,P,   2174.00,    111.53,    109.71,      0.64,    110.81,      0.73,      0.09,      1.09
HBW,Pk,A,   2174.00,      0.70,      0.70,         0,      0.70,         0,         0,         0
HBO,Pk,P,   2174.00,    251.92,    243.26,      1.97,    243.37,      8.56,      6.59,      0.11
HBO,Pk,A,   2174.00,    119.63,    113.81,      0.91,    113.81,      5.82,      4.91,         0
NHB,Pk,P,   2174.00,     23.40,     23.09,      0.09,     23.10,      0.30,      0.21,      0.00
NHB,Pk,A,   2174.00,     23.01,     22.70,      0.09,     22.70,      0.31,      0.22,         0
HBC,Pk,P,   2174.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2174.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2174.00,     26.19,     15.82,      0.01,     15.82,     10.37,      0.10,         0
HBSch,Pk,A,   2174.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2175.00,    396.87,    380.56,      2.58,    381.98,     14.89,      6.92,      1.42
All,Pk,A,   2175.00,    169.95,    162.59,      1.17,    162.59,      7.36,      6.19,         0
HBW,Pk,P,   2175.00,    116.45,    114.66,      0.67,    115.64,      0.80,      0.13,      0.99
HBW,Pk,A,   2175.00,      7.58,      7.49,      0.04,      7.49,      0.09,      0.05,         0
HBO,Pk,P,   2175.00,    230.11,    221.74,      1.80,    221.82,      8.29,      6.49,      0.08
HBO,Pk,A,   2175.00,    136.48,    129.56,      1.03,    129.56,      6.91,      5.89,         0
NHB,Pk,P,   2175.00,     26.38,     26.03,      0.10,     26.04,      0.34,      0.24,      0.00
NHB,Pk,A,   2175.00,     25.90,     25.54,      0.10,     25.54,      0.36,      0.26,         0
HBC,Pk,P,   2175.00,      5.00,      4.65,         0,      5.00,         0,         0,      0.35
HBC,Pk,A,   2175.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2175.00,     18.94,     13.48,      0.01,     13.48,      5.46,      0.05,         0
HBSch,Pk,A,   2175.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2176.00,     13.84,     13.17,      0.10,     13.20,      0.65,      0.41,      0.03
All,Pk,A,   2176.00,      5.20,      4.82,      0.04,      4.82,      0.37,      0.33,         0
HBW,Pk,P,   2176.00,      5.27,      5.21,      0.03,      5.23,      0.04,      0.01,      0.03
HBW,Pk,A,   2176.00,      0.02,      0.02,         0,      0.02,         0,         0,         0
HBO,Pk,P,   2176.00,      7.54,      7.09,      0.07,      7.10,      0.45,      0.38,      0.00
HBO,Pk,A,   2176.00,      4.66,      4.31,      0.04,      4.31,      0.35,      0.32,         0
NHB,Pk,P,   2176.00,      0.52,      0.50,      0.00,      0.50,      0.02,      0.02,      0.00
NHB,Pk,A,   2176.00,      0.51,      0.49,      0.00,      0.49,      0.02,      0.02,         0
HBC,Pk,P,   2176.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2176.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2176.00,      0.51,      0.37,      0.00,      0.37,      0.14,      0.00,         0
HBSch,Pk,A,   2176.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2177.00,   1181.96,   1077.99,      8.91,   1080.76,    101.20,     58.35,      2.77
All,Pk,A,   2177.00,    496.05,    453.32,      3.48,    453.32,     42.73,     39.25,         0
HBW,Pk,P,   2177.00,    341.45,    334.33,      2.60,    336.84,      4.61,      2.01,      2.51
HBW,Pk,A,   2177.00,     19.97,     19.47,      0.12,     19.47,      0.49,      0.37,         0
HBO,Pk,P,   2177.00,    702.47,    642.89,      5.90,    643.13,     59.34,     53.44,      0.24
HBO,Pk,A,   2177.00,    395.51,    356.16,      3.03,    356.16,     39.35,     36.32,         0
NHB,Pk,P,   2177.00,     81.86,     78.95,      0.33,     78.96,      2.90,      2.56,      0.01
NHB,Pk,A,   2177.00,     80.57,     77.69,      0.33,     77.69,      2.88,      2.55,         0
HBC,Pk,P,   2177.00,      2.00,      1.96,      0.04,      1.96,      0.04,         0,      0.00
HBC,Pk,A,   2177.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2177.00,     54.18,     19.86,      0.04,     19.86,     34.32,      0.34,         0
HBSch,Pk,A,   2177.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2178.00,   1961.87,   1794.77,     13.98,   1798.86,    163.01,    104.80,      4.10
All,Pk,A,   2178.00,   2949.97,   2728.12,     19.18,   2728.12,    221.85,    144.20,         0
HBW,Pk,P,   2178.00,    468.96,    448.46,      4.15,    451.34,     17.62,     13.47,      2.89
HBW,Pk,A,   2178.00,    870.30,    846.87,      6.82,    846.87,     23.43,     16.62,         0
HBO,Pk,P,   2178.00,    976.94,    892.22,      8.05,    892.64,     84.30,     76.25,      0.42
HBO,Pk,A,   2178.00,   1408.39,   1285.21,     10.58,   1285.21,    123.18,    112.60,         0
NHB,Pk,P,   2178.00,    428.98,    412.57,      1.69,    412.66,     16.32,     14.63,      0.09
NHB,Pk,A,   2178.00,    425.19,    409.10,      1.70,    409.10,     16.10,     14.40,         0
HBC,Pk,P,   2178.00,     11.00,     10.26,      0.04,     10.96,      0.04,         0,      0.70
HBC,Pk,A,   2178.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2178.00,     75.99,     31.26,      0.05,     31.26,     44.73,      0.45,         0
HBSch,Pk,A,   2178.00,    246.09,    186.94,      0.09,    186.94,     59.15,      0.59,         0
All,Pk,P,   2179.00,    428.57,    409.90,      1.96,    410.08,     18.49,     15.69,      0.18
All,Pk,A,   2179.00,   1519.36,   1461.61,     10.35,   1461.61,     57.75,     47.40,         0
HBW,Pk,P,   2179.00,     19.08,     18.43,      0.14,     18.49,      0.59,      0.45,      0.06
HBW,Pk,A,   2179.00,    510.99,    504.17,      3.76,    504.17,      6.82,      3.06,         0
HBO,Pk,P,   2179.00,     35.38,     32.29,      0.29,     32.30,      3.09,      2.79,      0.01
HBO,Pk,A,   2179.00,    641.48,    604.64,      5.06,    604.64,     36.83,     31.78,         0
NHB,Pk,P,   2179.00,    370.11,    356.12,      1.53,    356.15,     13.97,     12.44,      0.03
NHB,Pk,A,   2179.00,    366.89,    352.80,      1.53,    352.80,     14.09,     12.56,         0
HBC,Pk,P,   2179.00,      1.00,      0.91,         0,      1.00,         0,         0,      0.09
HBC,Pk,A,   2179.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2179.00,      2.99,      2.15,      0.00,      2.15,      0.84,      0.01,         0
HBSch,Pk,A,   2179.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2180.00,   1054.48,   1008.69,      4.80,   1025.88,     28.60,     12.79,     17.19
All,Pk,A,   2180.00,    272.47,    260.79,      1.82,    260.79,     11.69,      9.87,         0
HBW,Pk,P,   2180.00,    244.72,    241.87,      0.93,    243.66,      1.06,      0.13,      1.79
HBW,Pk,A,   2180.00,      1.25,      1.25,         0,      1.25,         0,         0,         0
HBO,Pk,P,   2180.00,    548.54,    532.44,      3.65,    532.68,     15.87,     12.22,      0.24
HBO,Pk,A,   2180.00,    226.22,    215.04,      1.66,    215.04,     11.19,      9.52,         0
NHB,Pk,P,   2180.00,     45.42,     44.93,      0.15,     44.94,      0.48,      0.33,      0.01
NHB,Pk,A,   2180.00,     45.00,     44.50,      0.16,     44.50,      0.50,      0.35,         0
HBC,Pk,P,   2180.00,    149.00,    133.81,      0.05,    148.95,      0.05,         0,     15.15
HBC,Pk,A,   2180.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2180.00,     66.79,     55.64,      0.02,     55.64,     11.14,      0.11,         0
HBSch,Pk,A,   2180.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2181.00,   1232.72,   1175.99,      7.72,   1185.35,     47.37,     26.29,      9.36
All,Pk,A,   2181.00,    596.65,    568.69,      3.95,    568.69,     27.96,     24.00,         0
HBW,Pk,P,   2181.00,    337.02,    331.26,      2.07,    334.21,      2.80,      0.74,      2.95
HBW,Pk,A,   2181.00,     48.40,     47.52,      0.31,     47.52,      0.88,      0.57,         0
HBO,Pk,P,   2181.00,    694.19,    664.24,      5.25,    664.61,     29.58,     24.33,      0.37
HBO,Pk,A,   2181.00,    455.25,    429.62,      3.31,    429.62,     25.64,     22.33,         0
NHB,Pk,P,   2181.00,     94.24,     92.80,      0.33,     92.82,      1.42,      1.09,      0.02
NHB,Pk,A,   2181.00,     93.00,     91.55,      0.33,     91.55,      1.44,      1.11,         0
HBC,Pk,P,   2181.00,     50.00,     43.94,      0.05,     49.95,      0.05,         0,      6.02
HBC,Pk,A,   2181.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2181.00,     57.27,     43.75,      0.03,     43.75,     13.52,      0.13,         0
HBSch,Pk,A,   2181.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2182.00,   4460.16,   4076.19,     31.56,   4087.49,    372.67,    213.05,     11.30
All,Pk,A,   2182.00,   2697.96,   2281.16,     14.82,   2281.16,    416.80,    174.67,         0
HBW,Pk,P,   2182.00,   1252.36,   1225.01,      8.96,   1234.12,     18.24,      9.28,      9.11
HBW,Pk,A,   2182.00,    174.39,    166.52,      1.53,    166.52,      7.87,      6.34,         0
HBO,Pk,P,   2182.00,   2610.91,   2398.73,     20.80,   2400.01,    210.90,    190.11,      1.28
HBO,Pk,A,   2182.00,   1573.16,   1407.71,     11.51,   1407.71,    165.45,    153.94,         0
NHB,Pk,P,   2182.00,    384.06,    370.16,      1.45,    370.24,     13.83,     12.37,      0.07
NHB,Pk,A,   2182.00,    378.45,    364.89,      1.47,    364.89,     13.57,     12.10,         0
HBC,Pk,P,   2182.00,     13.00,     11.97,      0.19,     12.81,      0.19,         0,      0.84
HBC,Pk,A,   2182.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2182.00,    199.83,     70.32,      0.15,     70.32,    129.51,      1.29,         0
HBSch,Pk,A,   2182.00,    571.95,    342.04,      0.30,    342.04,    229.91,      2.30,         0
All,Pk,P,   2183.00,   3891.07,   3524.37,     28.62,   3533.44,    357.63,    217.96,      9.07
All,Pk,A,   2183.00,   1919.44,   1640.08,     11.51,   1640.08,    279.36,    148.84,         0
HBW,Pk,P,   2183.00,   1099.64,   1075.62,      8.39,   1082.46,     17.18,      8.79,      6.84
HBW,Pk,A,   2183.00,     78.00,     74.42,      0.60,     74.42,      3.58,      2.98,         0
HBO,Pk,P,   2183.00,   2294.03,   2077.44,     18.81,   2078.40,    215.62,    196.82,      0.97
HBO,Pk,A,   2183.00,   1324.39,   1181.17,      9.61,   1181.17,    143.22,    133.62,         0
NHB,Pk,P,   2183.00,    294.20,    281.77,      1.16,    281.81,     12.39,     11.24,      0.04
NHB,Pk,A,   2183.00,    290.23,    278.03,      1.16,    278.03,     12.20,     11.04,         0
HBC,Pk,P,   2183.00,     26.00,     24.63,      0.14,     25.86,      0.14,         0,      1.23
HBC,Pk,A,   2183.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2183.00,    177.20,     64.91,      0.13,     64.91,    112.29,      1.12,         0
HBSch,Pk,A,   2183.00,    226.82,    106.46,      0.15,    106.46,    120.36,      1.20,         0
All,Pk,P,   2184.00,    275.50,    256.71,      1.74,    257.26,     18.24,     10.42,      0.54
All,Pk,A,   2184.00,    537.61,    510.01,      3.74,    510.01,     27.59,     23.86,         0
HBW,Pk,P,   2184.00,     67.37,     66.02,      0.45,     66.23,      1.14,      0.69,      0.20
HBW,Pk,A,   2184.00,    201.04,    197.73,      1.46,    197.73,      3.31,      1.85,         0
HBO,Pk,P,   2184.00,    131.42,    122.07,      1.04,    122.09,      9.33,      8.29,      0.02
HBO,Pk,A,   2184.00,    272.59,    249.96,      2.04,    249.96,     22.63,     20.59,         0
NHB,Pk,P,   2184.00,     64.55,     62.93,      0.24,     62.93,      1.62,      1.38,      0.00
NHB,Pk,A,   2184.00,     63.98,     62.32,      0.24,     62.32,      1.65,      1.41,         0
HBC,Pk,P,   2184.00,      2.00,      1.68,         0,      2.00,         0,         0,      0.32
HBC,Pk,A,   2184.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2184.00,     10.16,      4.01,      0.01,      4.01,      6.15,      0.06,         0
HBSch,Pk,A,   2184.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2185.00,    205.28,    201.43,      0.70,    201.45,      3.83,      3.13,      0.03
All,Pk,A,   2185.00,   1465.86,   1433.65,     10.08,   1433.65,     32.21,     22.13,         0
HBW,Pk,P,   2185.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   2185.00,    757.25,    749.35,      5.63,    749.35,      7.90,      2.28,         0
HBO,Pk,P,   2185.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   2185.00,    504.58,    484.29,      3.74,    484.29,     20.29,     16.55,         0
NHB,Pk,P,   2185.00,    205.28,    201.43,      0.70,    201.45,      3.83,      3.13,      0.03
NHB,Pk,A,   2185.00,    204.02,    200.00,      0.72,    200.00,      4.02,      3.30,         0
HBC,Pk,P,   2185.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2185.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2185.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   2185.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2186.00,   1556.62,   1474.68,      9.55,   1477.73,     78.89,     59.71,      3.05
All,Pk,A,   2186.00,   2091.31,   2025.80,     13.26,   2025.80,     65.51,     52.25,         0
HBW,Pk,P,   2186.00,    363.47,    352.85,      2.68,    355.28,      8.19,      5.51,      2.43
HBW,Pk,A,   2186.00,    618.12,    608.51,      4.49,    608.51,      9.61,      5.12,         0
HBO,Pk,P,   2186.00,    745.73,    694.79,      5.44,    695.11,     50.62,     45.18,      0.33
HBO,Pk,A,   2186.00,   1096.56,   1050.79,      7.43,   1050.79,     45.77,     38.34,         0
NHB,Pk,P,   2186.00,    381.65,    371.42,      1.35,    371.49,     10.16,      8.81,      0.07
NHB,Pk,A,   2186.00,    376.63,    366.50,      1.34,    366.50,     10.13,      8.79,         0
HBC,Pk,P,   2186.00,      3.00,      2.60,      0.06,      2.82,      0.18,      0.12,      0.23
HBC,Pk,A,   2186.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2186.00,     62.78,     53.03,      0.02,     53.03,      9.75,      0.10,         0
HBSch,Pk,A,   2186.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2187.00,     70.10,     68.77,      0.10,     68.77,      1.32,      1.17,         0
All,Pk,A,   2187.00,     25.91,     24.59,      0.12,     24.59,      1.32,      1.20,         0
HBW,Pk,P,   2187.00,     25.54,     25.54,      0.00,     25.54,      0.00,         0,         0
HBW,Pk,A,   2187.00,      0.32,      0.32,         0,      0.32,         0,         0,         0
HBO,Pk,P,   2187.00,     38.87,     37.65,      0.09,     37.65,      1.23,      1.13,         0
HBO,Pk,A,   2187.00,     21.20,     19.92,      0.12,     19.92,      1.28,      1.16,         0
NHB,Pk,P,   2187.00,      4.49,      4.45,      0.00,      4.45,      0.04,      0.03,         0
NHB,Pk,A,   2187.00,      4.39,      4.35,      0.00,      4.35,      0.04,      0.03,         0
HBC,Pk,P,   2187.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2187.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2187.00,      1.19,      1.13,         0,      1.13,      0.06,      0.00,         0
HBSch,Pk,A,   2187.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2188.00,   1320.07,   1272.91,      6.87,   1275.13,     44.94,     30.77,      2.22
All,Pk,A,   2188.00,    443.13,    410.06,      2.46,    410.06,     33.07,     30.61,         0
HBW,Pk,P,   2188.00,    402.89,    400.19,      1.94,    400.95,      1.94,         0,      0.76
HBW,Pk,A,   2188.00,      4.56,      4.56,         0,      4.56,         0,         0,         0
HBO,Pk,P,   2188.00,    754.70,    721.05,      3.78,    721.45,     33.25,     29.47,      0.40
HBO,Pk,A,   2188.00,    343.01,    311.36,      2.25,    311.36,     31.64,     29.39,         0
NHB,Pk,P,   2188.00,     95.25,     93.81,      0.20,     93.83,      1.42,      1.22,      0.02
NHB,Pk,A,   2188.00,     95.56,     94.14,      0.20,     94.14,      1.42,      1.22,         0
HBC,Pk,P,   2188.00,     19.00,     17.04,      0.93,     18.07,      0.93,         0,      1.03
HBC,Pk,A,   2188.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2188.00,     48.23,     40.83,      0.01,     40.83,      7.39,      0.07,         0
HBSch,Pk,A,   2188.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2189.00,    597.12,    577.99,      6.14,    579.13,     17.98,      9.06,      1.14
All,Pk,A,   2189.00,    220.81,    210.47,      1.33,    210.47,     10.35,      9.02,         0
HBW,Pk,P,   2189.00,    182.22,    179.69,      2.19,    179.98,      2.23,      0.05,      0.29
HBW,Pk,A,   2189.00,      9.17,      9.08,      0.04,      9.08,      0.09,      0.04,         0
HBO,Pk,P,   2189.00,    336.41,    324.77,      2.85,    324.88,     11.53,      8.67,      0.11
HBO,Pk,A,   2189.00,    164.94,    155.18,      1.10,    155.18,      9.76,      8.66,         0
NHB,Pk,P,   2189.00,     46.16,     45.64,      0.20,     45.64,      0.51,      0.31,      0.01
NHB,Pk,A,   2189.00,     46.71,     46.21,      0.18,     46.21,      0.50,      0.31,         0
HBC,Pk,P,   2189.00,     12.00,     10.37,      0.89,     11.11,      0.89,         0,      0.73
HBC,Pk,A,   2189.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2189.00,     20.33,     17.52,      0.01,     17.52,      2.82,      0.03,         0
HBSch,Pk,A,   2189.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2190.00,    136.01,    134.62,      0.22,    134.67,      1.34,      1.10,      0.05
All,Pk,A,   2190.00,    195.30,    193.74,      0.46,    193.74,      1.56,      1.10,         0
HBW,Pk,P,   2190.00,      6.79,      6.75,      0.01,      6.77,      0.02,      0.01,      0.02
HBW,Pk,A,   2190.00,     43.14,     43.02,      0.10,     43.02,      0.11,      0.01,         0
HBO,Pk,P,   2190.00,      9.56,      9.36,      0.03,      9.36,      0.20,      0.17,      0.00
HBO,Pk,A,   2190.00,     31.61,     31.27,      0.17,     31.27,      0.34,      0.18,         0
NHB,Pk,P,   2190.00,    119.31,    118.20,      0.18,    118.22,      1.10,      0.91,      0.02
NHB,Pk,A,   2190.00,    120.55,    119.45,      0.19,    119.45,      1.10,      0.92,         0
HBC,Pk,P,   2190.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2190.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2190.00,      0.35,      0.32,         0,      0.32,      0.03,      0.00,         0
HBSch,Pk,A,   2190.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2191.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,A,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   2191.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   2191.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2191.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   2191.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2192.00,    326.87,    317.46,      0.85,    317.46,      9.42,      8.42,         0
All,Pk,A,   2192.00,    225.01,    215.81,      0.81,    215.81,      9.21,      8.40,         0
HBW,Pk,P,   2192.00,     49.42,     48.86,      0.14,     48.86,      0.56,      0.42,         0
HBW,Pk,A,   2192.00,     40.27,     39.72,      0.13,     39.72,      0.55,      0.42,         0
HBO,Pk,P,   2192.00,     74.38,     69.07,      0.41,     69.07,      5.30,      4.89,         0
HBO,Pk,A,   2192.00,     66.57,     61.33,      0.37,     61.33,      5.23,      4.87,         0
NHB,Pk,P,   2192.00,    125.83,    122.43,      0.30,    122.43,      3.41,      3.11,         0
NHB,Pk,A,   2192.00,    118.17,    114.75,      0.31,    114.75,      3.42,      3.11,         0
HBC,Pk,P,   2192.00,     75.00,     75.00,         0,     75.00,         0,         0,         0
HBC,Pk,A,   2192.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2192.00,      2.25,      2.10,         0,      2.10,      0.15,      0.00,         0
HBSch,Pk,A,   2192.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2193.00,     32.79,     32.61,      0.04,     32.68,      0.11,      0.04,      0.07
All,Pk,A,   2193.00,     12.32,     12.25,      0.02,     12.25,      0.07,      0.04,         0
HBW,Pk,P,   2193.00,     12.80,     12.73,      0.01,     12.79,      0.01,         0,      0.06
HBW,Pk,A,   2193.00,      0.08,      0.08,         0,      0.08,         0,         0,         0
HBO,Pk,P,   2193.00,     18.00,     17.92,      0.03,     17.93,      0.07,      0.04,      0.01
HBO,Pk,A,   2193.00,     10.84,     10.77,      0.02,     10.77,      0.07,      0.04,         0
NHB,Pk,P,   2193.00,      1.47,      1.47,      0.00,      1.47,      0.00,      0.00,      0.00
NHB,Pk,A,   2193.00,      1.40,      1.40,      0.00,      1.40,      0.00,      0.00,         0
HBC,Pk,P,   2193.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2193.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2193.00,      0.52,      0.50,         0,      0.50,      0.02,      0.00,         0
HBSch,Pk,A,   2193.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2194.00,    194.52,    182.69,      0.71,    182.69,     11.84,     11.10,         0
All,Pk,A,   2194.00,    228.55,    215.61,      0.94,    215.61,     12.94,     12.00,         0
HBW,Pk,P,   2194.00,     20.17,     19.72,      0.07,     19.72,      0.46,      0.39,         0
HBW,Pk,A,   2194.00,     42.24,     41.74,      0.10,     41.74,      0.50,      0.40,         0
HBO,Pk,P,   2194.00,     35.44,     31.67,      0.20,     31.67,      3.77,      3.57,         0
HBO,Pk,A,   2194.00,     63.99,     59.12,      0.41,     59.12,      4.87,      4.46,         0
NHB,Pk,P,   2194.00,    138.06,    130.47,      0.44,    130.47,      7.59,      7.14,         0
NHB,Pk,A,   2194.00,    122.32,    114.75,      0.43,    114.75,      7.57,      7.14,         0
HBC,Pk,P,   2194.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2194.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2194.00,      0.86,      0.83,         0,      0.83,      0.03,      0.00,         0
HBSch,Pk,A,   2194.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2195.00,    243.97,    227.01,      1.11,    227.01,     16.96,     15.43,         0
All,Pk,A,   2195.00,    159.73,    144.28,      0.90,    144.28,     15.45,     14.54,         0
HBW,Pk,P,   2195.00,     65.95,     64.99,      0.19,     64.99,      0.97,      0.78,         0
HBW,Pk,A,   2195.00,     23.10,     22.19,      0.15,     22.19,      0.91,      0.76,         0
HBO,Pk,P,   2195.00,    110.10,     97.11,      0.74,     97.11,     12.99,     12.25,         0
HBO,Pk,A,   2195.00,     80.99,     69.04,      0.57,     69.04,     11.95,     11.38,         0
NHB,Pk,P,   2195.00,     62.21,     59.63,      0.18,     59.63,      2.58,      2.40,         0
NHB,Pk,A,   2195.00,     55.64,     53.05,      0.19,     53.05,      2.59,      2.40,         0
HBC,Pk,P,   2195.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   2195.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2195.00,      4.70,      4.28,      0.00,      4.28,      0.42,      0.00,         0
HBSch,Pk,A,   2195.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2196.00,    648.77,    601.98,      3.05,    601.98,     46.79,     40.86,         0
All,Pk,A,   2196.00,    608.52,    564.72,      2.52,    564.72,     43.80,     38.82,         0
HBW,Pk,P,   2196.00,    132.16,    128.71,      0.60,    128.71,      3.45,      2.85,         0
HBW,Pk,A,   2196.00,    111.78,    108.52,      0.49,    108.52,      3.26,      2.77,         0
HBO,Pk,P,   2196.00,    220.14,    192.80,      1.51,    192.80,     27.33,     25.82,         0
HBO,Pk,A,   2196.00,    225.07,    200.22,      1.07,    200.22,     24.85,     23.79,         0
NHB,Pk,P,   2196.00,    288.71,    275.61,      0.94,    275.61,     13.10,     12.17,         0
NHB,Pk,A,   2196.00,    269.04,    255.85,      0.96,    255.85,     13.19,     12.24,         0
HBC,Pk,P,   2196.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2196.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2196.00,      7.76,      4.86,      0.00,      4.86,      2.90,      0.03,         0
HBSch,Pk,A,   2196.00,      2.63,      0.14,      0.00,      0.14,      2.49,      0.02,         0
All,Pk,P,   2197.00,   1164.35,   1082.73,      4.29,   1082.98,     81.37,     77.02,      0.25
All,Pk,A,   2197.00,   1729.93,   1646.01,      4.86,   1646.01,     83.91,     79.05,         0
HBW,Pk,P,   2197.00,     23.50,     22.28,      0.17,     22.33,      1.17,      1.00,      0.05
HBW,Pk,A,   2197.00,    376.34,    374.96,      0.30,    374.96,      1.38,      1.07,         0
HBO,Pk,P,   2197.00,     53.49,     48.70,      0.23,     48.78,      4.71,      4.48,      0.08
HBO,Pk,A,   2197.00,    353.93,    346.73,      0.69,    346.73,      7.20,      6.51,         0
NHB,Pk,P,   2197.00,   1086.41,   1010.86,      3.89,   1010.98,     75.43,     71.54,      0.12
NHB,Pk,A,   2197.00,    999.65,    924.32,      3.87,    924.32,     75.34,     71.47,         0
