Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBSch,Pk,P,   1745.00,     23.14,     16.16,      0.01,     16.16,      6.98,      0.07,         0
HBSch,Pk,A,   1745.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1746.00,   3734.62,   3424.08,     22.25,   3429.88,    304.74,    151.16,      5.80
All,Pk,A,   1746.00,   2448.34,   1960.33,     16.01,   1960.33,    488.02,    143.21,         0
HBW,Pk,P,   1746.00,    985.44,    945.28,      7.14,    949.19,     36.26,     29.12,      3.90
HBW,Pk,A,   1746.00,    344.78,    305.73,      5.84,    305.73,     39.05,     33.21,         0
HBO,Pk,P,   1746.00,   2219.34,   2091.89,     13.79,   2093.27,    126.08,    112.29,      1.38
HBO,Pk,A,   1746.00,   1077.21,    970.04,      8.71,    970.04,    107.17,     98.45,         0
NHB,Pk,P,   1746.00,    269.93,    260.46,      1.00,    260.50,      9.43,      8.43,      0.05
NHB,Pk,A,   1746.00,    266.40,    257.16,      1.01,    257.16,      9.24,      8.23,         0
HBC,Pk,P,   1746.00,     26.00,     25.37,      0.16,     25.84,      0.16,         0,      0.47
HBC,Pk,A,   1746.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1746.00,    233.91,    101.09,      0.16,    101.09,    132.82,      1.33,         0
HBSch,Pk,A,   1746.00,    759.96,    427.40,      0.43,    427.40,    332.55,      3.32,         0
All,Pk,P,   1747.00,   2315.08,   2128.80,     14.60,   2134.82,    180.25,     78.95,      6.02
All,Pk,A,   1747.00,    727.79,    669.34,      5.50,    669.34,     58.45,     52.95,         0
HBW,Pk,P,   1747.00,    614.89,    599.74,      4.29,    602.15,     12.74,      8.44,      2.41
HBW,Pk,A,   1747.00,      4.32,      4.32,         0,      4.32,         0,         0,         0
HBO,Pk,P,   1747.00,   1359.33,   1283.30,      8.94,   1284.09,     75.24,     66.30,      0.79
HBO,Pk,A,   1747.00,    599.84,    545.23,      4.98,    545.23,     54.61,     49.63,         0
NHB,Pk,P,   1747.00,    125.11,    121.24,      0.51,    121.26,      3.84,      3.33,      0.02
NHB,Pk,A,   1747.00,    123.62,    119.79,      0.51,    119.79,      3.83,      3.32,         0
HBC,Pk,P,   1747.00,     68.00,     64.45,      0.75,     67.25,      0.75,         0,      2.80
HBC,Pk,A,   1747.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1747.00,    147.75,     60.07,      0.11,     60.07,     87.69,      0.88,         0
HBSch,Pk,A,   1747.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1748.00,    850.90,    787.06,      5.57,    793.29,     57.60,     26.57,      6.23
All,Pk,A,   1748.00,    340.94,    317.17,      2.62,    317.57,     23.37,     20.74,      0.40
HBW,Pk,P,   1748.00,    232.92,    226.35,      1.47,    230.36,      2.56,      1.09,      4.01
HBW,Pk,A,   1748.00,      2.09,      2.09,         0,      2.09,         0,         0,      0.00
HBO,Pk,P,   1748.00,    511.82,    482.82,      3.66,    484.42,     27.40,     23.74,      1.60
HBO,Pk,A,   1748.00,    281.13,    259.15,      2.37,    259.52,     21.61,     19.24,      0.37
NHB,Pk,P,   1748.00,     58.59,     56.80,      0.26,     56.84,      1.75,      1.49,      0.04
NHB,Pk,A,   1748.00,     57.71,     55.93,      0.26,     55.96,      1.76,      1.50,      0.03
HBC,Pk,P,   1748.00,      7.00,      6.27,      0.15,      6.86,      0.15,         0,      0.59
HBC,Pk,A,   1748.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1748.00,     40.57,     14.82,      0.03,     14.82,     25.75,      0.26,         0
HBSch,Pk,A,   1748.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1749.00,   3172.49,   2919.93,     20.92,   2972.61,    199.88,     86.29,     52.68
All,Pk,A,   1749.00,   1368.63,   1176.41,      9.76,   1177.37,    191.27,     72.44,      0.96
HBW,Pk,P,   1749.00,    829.13,    807.02,      6.36,    816.92,     12.21,      5.85,      9.90
HBW,Pk,A,   1749.00,     69.66,     65.40,      0.86,     65.49,      4.18,      3.31,      0.09
HBO,Pk,P,   1749.00,   1826.17,   1734.39,     13.30,   1738.41,     87.75,     74.45,      4.03
HBO,Pk,A,   1749.00,    922.48,    850.06,      7.81,    850.88,     71.61,     63.80,      0.82
NHB,Pk,P,   1749.00,    211.11,    205.69,      0.97,    205.80,      5.31,      4.34,      0.11
NHB,Pk,A,   1749.00,    209.22,    204.00,      0.96,    204.04,      5.18,      4.22,      0.05
HBC,Pk,P,   1749.00,    139.00,     99.46,      0.18,    138.11,      0.89,      0.72,     38.65
HBC,Pk,A,   1749.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1749.00,    167.09,     73.38,      0.11,     73.38,     93.71,      0.94,         0
HBSch,Pk,A,   1749.00,    167.26,     56.95,      0.14,     56.95,    110.31,      1.10,         0
All,Pk,P,   1750.00,   3349.28,   3128.13,     23.90,   3160.25,    189.03,     89.50,     32.12
All,Pk,A,   1750.00,   1122.90,   1050.08,      8.86,   1051.04,     71.86,     63.00,      0.96
HBW,Pk,P,   1750.00,    891.03,    867.89,      7.48,    878.31,     12.71,      5.23,     10.42
HBW,Pk,A,   1750.00,      6.69,      6.69,         0,      6.69,         0,         0,      0.00
HBO,Pk,P,   1750.00,   1997.99,   1899.13,     15.24,   1903.63,     94.35,     79.11,      4.51
HBO,Pk,A,   1750.00,    923.73,    855.30,      7.94,    856.20,     67.53,     59.59,      0.90
NHB,Pk,P,   1750.00,    193.88,    189.43,      0.93,    189.55,      4.33,      3.40,      0.11
NHB,Pk,A,   1750.00,    192.47,    188.09,      0.91,    188.15,      4.33,      3.41,      0.06
HBC,Pk,P,   1750.00,     60.00,     41.79,      0.13,     58.87,      1.13,      1.00,     17.08
HBC,Pk,A,   1750.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1750.00,    206.39,    129.88,      0.11,    129.88,     76.51,      0.76,         0
HBSch,Pk,A,   1750.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1751.00,   2556.22,   2347.88,     22.25,   2369.33,    186.88,    115.42,     21.46
All,Pk,A,   1751.00,    949.43,    879.72,      7.99,    880.51,     68.92,     60.93,      0.79
HBW,Pk,P,   1751.00,    687.15,    656.40,      7.73,    667.16,     19.99,     12.26,     10.76
HBW,Pk,A,   1751.00,     13.65,     12.97,      0.14,     12.98,      0.67,      0.54,      0.01
HBO,Pk,P,   1751.00,   1536.17,   1425.75,     13.20,   1430.18,    105.99,     92.79,      4.43
HBO,Pk,A,   1751.00,    771.89,    708.27,      6.99,    708.96,     62.92,     55.94,      0.69
NHB,Pk,P,   1751.00,    164.51,    158.96,      0.87,    159.10,      5.42,      4.54,      0.14
NHB,Pk,A,   1751.00,    163.89,    158.48,      0.87,    158.57,      5.32,      4.45,      0.09
HBC,Pk,P,   1751.00,     30.00,     18.16,      0.38,     24.29,      5.71,      5.32,      6.13
HBC,Pk,A,   1751.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1751.00,    138.38,     88.60,      0.07,     88.60,     49.78,      0.50,         0
HBSch,Pk,A,   1751.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1752.00,    824.88,    749.49,      7.13,    775.48,     49.40,     27.97,     25.99
All,Pk,A,   1752.00,    597.74,    502.44,      4.10,    503.82,     93.91,     18.88,      1.38
HBW,Pk,P,   1752.00,    221.15,    208.43,      2.67,    215.11,      6.04,      3.37,      6.68
HBW,Pk,A,   1752.00,     73.28,     70.37,      0.89,     70.78,      2.50,      1.61,      0.42
HBO,Pk,P,   1752.00,    452.78,    424.21,      3.93,    426.79,     25.99,     22.06,      2.58
HBO,Pk,A,   1752.00,    309.64,    291.70,      2.63,    292.60,     17.05,     14.41,      0.89
NHB,Pk,P,   1752.00,     94.53,     91.81,      0.49,     91.98,      2.55,      2.06,      0.17
NHB,Pk,A,   1752.00,     95.08,     92.39,      0.49,     92.46,      2.63,      2.14,      0.07
HBC,Pk,P,   1752.00,     25.00,      8.10,      0.02,     24.65,      0.35,      0.33,     16.55
HBC,Pk,A,   1752.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1752.00,     31.42,     16.95,      0.02,     16.95,     14.47,      0.14,         0
HBSch,Pk,A,   1752.00,    119.73,     47.99,      0.09,     47.99,     71.74,      0.72,         0
All,Pk,P,   1753.00,   1379.28,   1271.31,     13.52,   1295.52,     83.76,     51.73,     24.21
All,Pk,A,   1753.00,    807.32,    753.39,      6.59,    754.78,     52.54,     32.07,      1.39
HBW,Pk,P,   1753.00,    380.10,    359.71,      5.17,    367.21,     12.89,      7.72,      7.51
HBW,Pk,A,   1753.00,    108.00,    102.98,      1.45,    103.34,      4.66,      3.21,      0.36
HBO,Pk,P,   1753.00,    773.17,    722.39,      7.10,    725.49,     47.68,     40.59,      3.10
HBO,Pk,A,   1753.00,    497.29,    466.54,      4.39,    467.51,     29.79,     25.40,      0.97
NHB,Pk,P,   1753.00,    136.38,    132.25,      0.74,    132.40,      3.98,      3.24,      0.16
NHB,Pk,A,   1753.00,    137.10,    132.97,      0.73,    133.04,      4.06,      3.32,      0.07
HBC,Pk,P,   1753.00,     37.00,     23.05,      0.49,     36.51,      0.49,         0,     13.46
HBC,Pk,A,   1753.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1753.00,     52.62,     33.91,      0.03,     33.91,     18.72,      0.19,         0
HBSch,Pk,A,   1753.00,     64.94,     50.90,      0.02,     50.90,     14.04,      0.14,         0
All,Pk,P,   1754.00,   3514.20,   3199.00,     34.04,   3249.56,    264.64,    157.27,     50.56
All,Pk,A,   1754.00,   2484.21,   2330.14,     24.26,   2341.17,    143.04,    118.78,     11.03
HBW,Pk,P,   1754.00,    823.73,    757.43,     11.98,    781.95,     41.79,     29.80,     24.52
HBW,Pk,A,   1754.00,    710.70,    667.22,     10.10,    673.13,     37.57,     27.47,      5.90
HBO,Pk,P,   1754.00,   2033.90,   1883.46,     19.53,   1897.02,    136.88,    117.35,     13.56
HBO,Pk,A,   1754.00,   1377.45,   1279.03,     12.03,   1283.75,     93.70,     81.67,      4.72
NHB,Pk,P,   1754.00,    393.32,    380.94,      2.17,    381.77,     11.54,      9.38,      0.83
NHB,Pk,A,   1754.00,    396.06,    383.89,      2.13,    384.29,     11.77,      9.64,      0.41
HBC,Pk,P,   1754.00,     26.00,     14.09,      0.25,     25.75,      0.25,         0,     11.65
HBC,Pk,A,   1754.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1754.00,    237.25,    163.07,      0.11,    163.07,     74.18,      0.74,         0
HBSch,Pk,A,   1754.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1755.00,     96.41,     90.93,      0.51,     91.02,      5.39,      2.50,      0.09
All,Pk,A,   1755.00,    295.02,    223.86,      1.73,    223.86,     71.16,      6.54,         0
HBW,Pk,P,   1755.00,     19.74,     19.11,      0.14,     19.17,      0.57,      0.43,      0.06
HBW,Pk,A,   1755.00,     68.74,     65.06,      1.13,     65.06,      3.68,      2.55,         0
HBO,Pk,P,   1755.00,     45.60,     43.65,      0.28,     43.67,      1.93,      1.65,      0.02
HBO,Pk,A,   1755.00,     48.52,     45.16,      0.40,     45.16,      3.36,      2.95,         0
NHB,Pk,P,   1755.00,     26.49,     26.00,      0.09,     26.00,      0.49,      0.40,      0.00
NHB,Pk,A,   1755.00,     26.09,     25.60,      0.09,     25.60,      0.50,      0.40,         0
HBC,Pk,P,   1755.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1755.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1755.00,      4.58,      2.18,      0.00,      2.18,      2.40,      0.02,         0
HBSch,Pk,A,   1755.00,    151.66,     88.04,      0.11,     88.04,     63.63,      0.64,         0
All,Pk,P,   1756.00,   1261.07,   1176.07,      7.68,   1178.50,     82.58,     39.86,      2.43
All,Pk,A,   1756.00,   1176.53,   1104.17,     12.65,   1104.17,     72.36,     50.24,         0
HBW,Pk,P,   1756.00,    315.93,    299.90,      2.46,    301.32,     14.61,     12.14,      1.43
HBW,Pk,A,   1756.00,    516.78,    486.34,      8.12,    486.34,     30.44,     22.32,         0
HBO,Pk,P,   1756.00,    712.68,    682.74,      4.55,    683.15,     29.53,     24.98,      0.41
HBO,Pk,A,   1756.00,    477.27,    447.91,      3.97,    447.91,     29.36,     25.40,         0
NHB,Pk,P,   1756.00,    141.95,    138.99,      0.55,    139.01,      2.93,      2.38,      0.03
NHB,Pk,A,   1756.00,    140.67,    137.69,      0.55,    137.69,      2.98,      2.43,         0
HBC,Pk,P,   1756.00,      9.00,      8.37,      0.07,      8.93,      0.07,         0,      0.56
HBC,Pk,A,   1756.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1756.00,     81.52,     46.07,      0.05,     46.07,     35.44,      0.35,         0
HBSch,Pk,A,   1756.00,     41.82,     32.23,      0.01,     32.23,      9.58,      0.10,         0
All,Pk,P,   1757.00,      4.08,      3.96,      0.02,      3.96,      0.12,      0.09,      0.00
All,Pk,A,   1757.00,     20.23,     19.25,      0.18,     19.27,      0.96,      0.78,      0.03
HBW,Pk,P,   1757.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   1757.00,      6.12,      5.99,      0.07,      6.00,      0.12,      0.05,      0.01
HBO,Pk,P,   1757.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   1757.00,     10.10,      9.37,      0.09,      9.38,      0.73,      0.63,      0.01
NHB,Pk,P,   1757.00,      4.08,      3.96,      0.02,      3.96,      0.12,      0.09,      0.00
NHB,Pk,A,   1757.00,      4.01,      3.89,      0.02,      3.89,      0.12,      0.10,      0.00
HBC,Pk,P,   1757.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1757.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1757.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   1757.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1758.00,   1774.36,   1604.72,     11.72,   1670.74,    103.62,     49.79,     66.02
All,Pk,A,   1758.00,   2475.85,   2059.76,      9.45,   2061.17,    414.68,     53.26,      1.41
HBW,Pk,P,   1758.00,    397.86,    383.37,      2.90,    388.39,      9.46,      6.57,      5.03
HBW,Pk,A,   1758.00,    237.68,    226.37,      2.79,    227.04,     10.64,      7.85,      0.67
HBO,Pk,P,   1758.00,    874.68,    831.98,      6.21,    834.01,     40.67,     34.46,      2.03
HBO,Pk,A,   1758.00,    595.01,    552.79,      5.01,    553.44,     41.57,     36.56,      0.65
NHB,Pk,P,   1758.00,    255.91,    249.39,      1.12,    249.55,      6.36,      5.24,      0.17
NHB,Pk,A,   1758.00,    254.24,    247.74,      1.11,    247.83,      6.40,      5.30,      0.09
HBC,Pk,P,   1758.00,    174.00,    110.67,      1.44,    169.46,      4.54,      3.09,     58.79
HBC,Pk,A,   1758.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1758.00,     71.91,     29.32,      0.05,     29.32,     42.59,      0.43,         0
HBSch,Pk,A,   1758.00,   1388.93,   1032.86,      0.54,   1032.86,    356.07,      3.56,         0
All,Pk,P,   1759.00,    198.58,    193.43,      1.00,    193.60,      4.98,      3.91,      0.17
All,Pk,A,   1759.00,   1117.35,   1073.13,     10.81,   1075.14,     42.21,     31.40,      2.01
HBW,Pk,P,   1759.00,      3.27,      3.10,      0.03,      3.12,      0.15,      0.12,      0.02
HBW,Pk,A,   1759.00,    419.27,    407.59,      5.23,    408.98,     10.29,      5.06,      1.39
HBO,Pk,P,   1759.00,     10.35,      9.87,      0.07,      9.88,      0.46,      0.39,      0.01
HBO,Pk,A,   1759.00,    513.39,    485.29,      4.69,    485.82,     27.58,     22.88,      0.53
NHB,Pk,P,   1759.00,    184.34,    179.92,      0.89,    180.06,      4.28,      3.39,      0.13
NHB,Pk,A,   1759.00,    184.68,    180.25,      0.88,    180.34,      4.34,      3.46,      0.09
HBC,Pk,P,   1759.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1759.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1759.00,      0.62,      0.54,         0,      0.54,      0.08,      0.00,         0
HBSch,Pk,A,   1759.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1760.00,   5541.69,   4942.50,     49.29,   5055.51,    486.19,    351.06,    113.01
All,Pk,A,   1760.00,   5529.55,   5063.16,     53.72,   5092.89,    436.65,    347.14,     29.74
HBW,Pk,P,   1760.00,   1322.63,   1166.93,     17.40,   1219.30,    103.33,     85.94,     52.38
HBW,Pk,A,   1760.00,   1735.55,   1597.97,     25.08,   1617.40,    118.15,     93.07,     19.43
HBO,Pk,P,   1760.00,   2908.48,   2638.79,     25.70,   2663.52,    244.96,    219.26,     24.73
HBO,Pk,A,   1760.00,   2655.26,   2406.37,     23.44,   2415.26,    240.01,    216.56,      8.89
NHB,Pk,P,   1760.00,    989.45,    944.00,      5.19,    946.59,     42.86,     37.67,      2.59
NHB,Pk,A,   1760.00,    989.93,    946.22,      5.14,    947.64,     42.29,     37.15,      1.42
HBC,Pk,P,   1760.00,     81.00,     39.49,      0.87,     72.81,      8.19,      7.32,     33.31
HBC,Pk,A,   1760.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1760.00,    240.13,    153.29,      0.13,    153.29,     86.84,      0.87,         0
HBSch,Pk,A,   1760.00,    148.80,    112.60,      0.05,    112.60,     36.20,      0.36,         0
All,Pk,P,   1761.00,   1187.83,   1088.30,     10.07,   1114.21,     73.61,     45.95,     25.92
All,Pk,A,   1761.00,   1149.76,   1092.65,     10.56,   1096.91,     52.84,     42.28,      4.26
HBW,Pk,P,   1761.00,    298.95,    278.57,      3.53,    286.80,     12.15,      8.62,      8.23
HBW,Pk,A,   1761.00,    420.86,    403.42,      5.03,    406.32,     14.54,      9.51,      2.91
HBO,Pk,P,   1761.00,    626.66,    585.86,      5.47,    589.10,     37.57,     32.10,      3.24
HBO,Pk,A,   1761.00,    535.17,    501.20,      4.56,    502.39,     32.77,     28.21,      1.19
NHB,Pk,P,   1761.00,    192.96,    187.18,      0.98,    187.47,      5.50,      4.52,      0.29
NHB,Pk,A,   1761.00,    193.73,    188.03,      0.97,    188.20,      5.53,      4.56,      0.17
HBC,Pk,P,   1761.00,     25.00,     10.23,      0.07,     24.39,      0.61,      0.54,     14.15
HBC,Pk,A,   1761.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1761.00,     44.25,     26.46,      0.02,     26.46,     17.79,      0.18,         0
HBSch,Pk,A,   1761.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1762.00,    448.46,    426.49,      3.03,    428.37,     20.09,     14.66,      1.88
All,Pk,A,   1762.00,    847.81,    808.56,      6.88,    810.42,     37.39,     30.51,      1.86
HBW,Pk,P,   1762.00,     53.58,     50.89,      0.61,     51.91,      1.66,      1.06,      1.02
HBW,Pk,A,   1762.00,    164.77,    160.06,      1.87,    160.89,      3.88,      2.01,      0.84
HBO,Pk,P,   1762.00,    112.56,    105.21,      0.96,    105.59,      6.97,      6.01,      0.38
HBO,Pk,A,   1762.00,    408.19,    382.66,      3.58,    383.50,     24.70,     21.11,      0.84
NHB,Pk,P,   1762.00,    273.85,    264.92,      1.44,    265.26,      8.59,      7.15,      0.34
NHB,Pk,A,   1762.00,    274.85,    265.84,      1.43,    266.03,      8.82,      7.39,      0.19
HBC,Pk,P,   1762.00,      1.00,      0.43,      0.02,      0.56,      0.44,      0.42,      0.13
HBC,Pk,A,   1762.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1762.00,      7.47,      5.05,      0.00,      5.05,      2.42,      0.02,         0
HBSch,Pk,A,   1762.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1763.00,   1643.49,   1530.59,     12.47,   1540.34,    103.15,     80.98,      9.74
All,Pk,A,   1763.00,   3199.75,   3030.93,     28.82,   3038.07,    161.68,    132.85,      7.14
HBW,Pk,P,   1763.00,    223.27,    206.30,      3.12,    209.35,     13.91,     10.79,      3.05
HBW,Pk,A,   1763.00,    812.00,    780.65,     10.54,    784.69,     27.32,     16.78,      4.04
HBO,Pk,P,   1763.00,    457.06,    418.15,      4.17,    419.55,     37.51,     33.35,      1.40
HBO,Pk,A,   1763.00,   1481.84,   1386.37,     13.32,   1388.97,     92.87,     79.54,      2.60
NHB,Pk,P,   1763.00,    901.19,    858.94,      4.99,    859.71,     41.48,     36.49,      0.76
NHB,Pk,A,   1763.00,    905.91,    863.91,      4.97,    864.42,     41.49,     36.53,      0.51
HBC,Pk,P,   1763.00,     29.00,     24.04,      0.18,     28.57,      0.43,      0.25,      4.53
HBC,Pk,A,   1763.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1763.00,     32.97,     23.16,      0.01,     23.16,      9.81,      0.10,         0
HBSch,Pk,A,   1763.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1764.00,   2808.56,   2591.73,     23.54,   2606.20,    202.37,    159.30,     14.47
All,Pk,A,   1764.00,   4142.11,   3901.54,     36.69,   3910.18,    231.92,    195.23,      8.64
HBW,Pk,P,   1764.00,    451.79,    413.56,      6.89,    419.58,     32.21,     25.31,      6.02
HBW,Pk,A,   1764.00,   1013.19,    964.76,     13.44,    969.64,     43.55,     30.11,      4.88
HBO,Pk,P,   1764.00,    962.66,    876.48,      9.17,    879.36,     83.30,     74.13,      2.88
HBO,Pk,A,   1764.00,   1821.01,   1694.94,     16.01,   1698.05,    122.96,    106.95,      3.11
NHB,Pk,P,   1764.00,   1300.63,   1233.22,      7.26,   1234.15,     66.48,     59.23,      0.93
NHB,Pk,A,   1764.00,   1307.91,   1241.84,      7.24,   1242.50,     65.42,     58.18,      0.65
HBC,Pk,P,   1764.00,     21.00,     15.73,      0.20,     20.37,      0.63,      0.43,      4.64
HBC,Pk,A,   1764.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1764.00,     72.48,     52.73,      0.03,     52.73,     19.75,      0.20,         0
HBSch,Pk,A,   1764.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1765.00,   1699.46,   1565.62,     17.50,   1588.59,    110.88,     63.37,     22.97
All,Pk,A,   1765.00,   1124.55,    987.35,      8.79,    988.76,    135.79,     38.51,      1.41
HBW,Pk,P,   1765.00,    468.12,    444.70,      7.07,    450.52,     17.59,     10.53,      5.82
HBW,Pk,A,   1765.00,    171.62,    163.69,      2.24,    164.08,      7.53,      5.29,      0.40
HBO,Pk,P,   1765.00,    956.64,    895.57,      9.37,    897.83,     58.81,     49.44,      2.26
HBO,Pk,A,   1765.00,    648.17,    612.55,      5.57,    613.50,     34.67,     29.10,      0.95
NHB,Pk,P,   1765.00,    155.02,    150.98,      0.88,    151.08,      3.94,      3.06,      0.10
NHB,Pk,A,   1765.00,    155.83,    151.67,      0.86,    151.74,      4.09,      3.23,      0.07
HBC,Pk,P,   1765.00,     40.00,     25.02,      0.15,     39.81,      0.19,      0.04,     14.79
HBC,Pk,A,   1765.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1765.00,     79.69,     49.35,      0.04,     49.35,     30.35,      0.30,         0
HBSch,Pk,A,   1765.00,    148.93,     59.44,      0.12,     59.44,     89.50,      0.89,         0
All,Pk,P,   1766.00,   1341.83,   1286.84,      7.83,   1289.54,     52.30,     36.36,      2.69
All,Pk,A,   1766.00,   1271.38,   1220.97,     11.83,   1220.97,     50.41,     38.58,         0
HBW,Pk,P,   1766.00,    359.20,    345.45,      3.17,    347.24,     11.96,      8.79,      1.79
HBW,Pk,A,   1766.00,    475.63,    458.80,      6.74,    458.80,     16.84,     10.10,         0
HBO,Pk,P,   1766.00,    755.50,    724.85,      4.15,    725.71,     29.78,     25.63,      0.87
HBO,Pk,A,   1766.00,    623.56,    592.37,      4.59,    592.37,     31.19,     26.60,         0
NHB,Pk,P,   1766.00,    173.52,    171.14,      0.49,    171.17,      2.34,      1.85,      0.04
NHB,Pk,A,   1766.00,    172.18,    169.80,      0.50,    169.80,      2.38,      1.88,         0
HBC,Pk,P,   1766.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1766.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1766.00,     53.62,     45.41,      0.02,     45.41,      8.21,      0.08,         0
HBSch,Pk,A,   1766.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1767.00,   1666.92,   1569.46,     11.19,   1572.64,     94.28,     70.07,      3.18
All,Pk,A,   1767.00,   3403.16,   3297.63,     29.57,   3297.63,    105.53,     75.95,         0
HBW,Pk,P,   1767.00,    370.43,    346.51,      4.28,    348.14,     22.29,     18.00,      1.63
HBW,Pk,A,   1767.00,   1730.09,   1694.38,     17.43,   1694.38,     35.71,     18.28,         0
HBO,Pk,P,   1767.00,    868.80,    816.24,      5.61,    817.08,     51.72,     46.11,      0.84
HBO,Pk,A,   1767.00,   1330.20,   1267.52,     10.91,   1267.52,     62.68,     51.77,         0
NHB,Pk,P,   1767.00,    343.96,    336.81,      1.23,    336.90,      7.06,      5.83,      0.09
NHB,Pk,A,   1767.00,    342.88,    335.74,      1.23,    335.74,      7.14,      5.91,         0
HBC,Pk,P,   1767.00,      3.00,      2.35,      0.03,      2.97,      0.03,         0,      0.61
HBC,Pk,A,   1767.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1767.00,     80.73,     67.55,      0.03,     67.55,     13.18,      0.13,         0
HBSch,Pk,A,   1767.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1768.00,   1342.82,   1272.96,      8.33,   1275.60,     67.23,     35.16,      2.63
All,Pk,A,   1768.00,    596.37,    565.83,      4.27,    565.83,     30.54,     26.27,         0
HBW,Pk,P,   1768.00,    393.58,    384.85,      3.11,    386.76,      6.82,      3.71,      1.91
HBW,Pk,A,   1768.00,      3.61,      3.61,         0,      3.61,         0,         0,         0
HBO,Pk,P,   1768.00,    792.54,    757.41,      4.83,    758.11,     34.42,     29.59,      0.71
HBO,Pk,A,   1768.00,    491.70,    463.17,      3.91,    463.17,     28.53,     24.62,         0
NHB,Pk,P,   1768.00,    102.49,    100.48,      0.36,    100.50,      1.98,      1.62,      0.02
NHB,Pk,A,   1768.00,    101.06,     99.05,      0.36,     99.05,      2.01,      1.65,         0
HBC,Pk,P,   1768.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1768.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1768.00,     54.23,     30.22,      0.03,     30.22,     24.01,      0.24,         0
HBSch,Pk,A,   1768.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1769.00,    253.92,    248.34,      0.97,    248.42,      5.50,      4.53,      0.08
All,Pk,A,   1769.00,   2079.13,   2046.80,     17.53,   2046.80,     32.33,     14.80,         0
HBW,Pk,P,   1769.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   1769.00,   1418.90,   1404.08,     12.87,   1404.08,     14.83,      1.96,         0
HBO,Pk,P,   1769.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   1769.00,    407.12,    395.25,      3.69,    395.25,     11.88,      8.18,         0
NHB,Pk,P,   1769.00,    253.92,    248.34,      0.97,    248.42,      5.50,      4.53,      0.08
NHB,Pk,A,   1769.00,    253.11,    247.48,      0.97,    247.48,      5.63,      4.66,         0
HBC,Pk,P,   1769.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1769.00,         0,         0,         0,         0,         0,         0,         0
