Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
NHB,Pk,A,   2431.00,      0.54,      0.52,      0.00,      0.52,      0.02,      0.02,         0
HBC,Pk,P,   2431.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2431.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2431.00,      1.33,      0.95,      0.00,      0.95,      0.38,      0.00,         0
HBSch,Pk,A,   2431.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2432.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,A,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   2432.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   2432.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2432.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   2432.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2433.00,    860.92,    777.17,      3.97,    777.17,     83.75,     59.75,         0
All,Pk,A,   2433.00,    381.88,    317.13,      3.22,    317.13,     64.75,     61.53,         0
HBW,Pk,P,   2433.00,    225.60,    224.68,      0.54,    224.68,      0.92,      0.38,         0
HBW,Pk,A,   2433.00,      0.64,      0.64,         0,      0.64,         0,         0,         0
HBO,Pk,P,   2433.00,    526.12,    466.65,      3.20,    466.65,     59.47,     56.27,         0
HBO,Pk,A,   2433.00,    337.48,    275.96,      3.03,    275.96,     61.52,     58.49,         0
NHB,Pk,P,   2433.00,     48.69,     45.60,      0.20,     45.60,      3.10,      2.90,         0
NHB,Pk,A,   2433.00,     43.76,     40.52,      0.20,     40.52,      3.24,      3.04,         0
HBC,Pk,P,   2433.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   2433.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2433.00,     59.50,     39.24,      0.02,     39.24,     20.25,      0.20,         0
HBSch,Pk,A,   2433.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2434.00,   9656.06,   8523.31,     44.54,   8523.31,   1132.74,    855.45,         0
All,Pk,A,   2434.00,   4263.45,   3459.06,     33.36,   3459.06,    804.39,    771.03,         0
HBW,Pk,P,   2434.00,   2484.68,   2465.23,      6.07,   2465.23,     19.45,     13.39,         0
HBW,Pk,A,   2434.00,      8.38,      8.38,         0,      8.38,         0,         0,         0
HBO,Pk,P,   2434.00,   5933.28,   5105.05,     35.83,   5105.05,    828.24,    792.41,         0
HBO,Pk,A,   2434.00,   3769.43,   3014.03,     31.16,   3014.03,    755.40,    724.23,         0
NHB,Pk,P,   2434.00,    546.69,    497.04,      2.34,    497.04,     49.65,     47.31,         0
NHB,Pk,A,   2434.00,    485.65,    436.65,      2.20,    436.65,     48.99,     46.79,         0
HBC,Pk,P,   2434.00,     13.00,     13.00,         0,     13.00,         0,         0,         0
HBC,Pk,A,   2434.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2434.00,    678.40,    442.99,      0.30,    442.99,    235.41,      2.35,         0
HBSch,Pk,A,   2434.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2435.00,    900.87,    806.39,      4.57,    806.39,     94.47,     76.94,         0
All,Pk,A,   2435.00,   1256.16,   1081.61,     11.31,   1081.61,    174.55,    163.24,         0
HBW,Pk,P,   2435.00,    185.83,    177.42,      0.94,    177.42,      8.41,      7.47,         0
HBW,Pk,A,   2435.00,    315.76,    289.17,      4.28,    289.17,     26.59,     22.32,         0
HBO,Pk,P,   2435.00,    399.10,    348.35,      2.46,    348.35,     50.75,     48.29,         0
HBO,Pk,A,   2435.00,    693.47,    567.63,      5.93,    567.63,    125.84,    119.91,         0
NHB,Pk,P,   2435.00,    277.09,    254.89,      1.16,    254.89,     22.21,     21.05,         0
NHB,Pk,A,   2435.00,    246.93,    224.82,      1.10,    224.82,     22.11,     21.01,         0
HBC,Pk,P,   2435.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   2435.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2435.00,     37.85,     24.74,      0.02,     24.74,     13.11,      0.13,         0
HBSch,Pk,A,   2435.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2436.00,   1558.97,   1408.90,      7.41,   1408.90,    150.07,    101.70,         0
All,Pk,A,   2436.00,    686.55,    577.64,      5.78,    577.64,    108.90,    103.12,         0
HBW,Pk,P,   2436.00,    404.40,    403.06,      1.13,    403.06,      1.34,      0.21,         0
HBW,Pk,A,   2436.00,      1.21,      1.21,         0,      1.21,         0,         0,         0
HBO,Pk,P,   2436.00,    956.12,    854.34,      5.86,    854.34,    101.78,     95.92,         0
HBO,Pk,A,   2436.00,    605.01,    501.72,      5.42,    501.72,    103.29,     97.87,         0
NHB,Pk,P,   2436.00,     89.11,     83.58,      0.37,     83.58,      5.52,      5.15,         0
NHB,Pk,A,   2436.00,     80.33,     74.72,      0.35,     74.72,      5.61,      5.26,         0
HBC,Pk,P,   2436.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   2436.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2436.00,    108.35,     66.92,      0.05,     66.92,     41.43,      0.41,         0
HBSch,Pk,A,   2436.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2437.00,   5205.65,   4629.06,     24.58,   4629.06,    576.59,    409.45,         0
All,Pk,A,   2437.00,   2318.97,   1908.20,     18.70,   1908.20,    410.77,    392.07,         0
HBW,Pk,P,   2437.00,   1351.42,   1346.01,      3.19,   1346.01,      5.41,      2.22,         0
HBW,Pk,A,   2437.00,      4.36,      4.36,         0,      4.36,         0,         0,         0
HBO,Pk,P,   2437.00,   3190.18,   2786.86,     19.93,   2786.86,    403.32,    383.39,         0
HBO,Pk,A,   2437.00,   2046.58,   1659.45,     17.50,   1659.45,    387.13,    369.63,         0
NHB,Pk,P,   2437.00,    300.16,    276.47,      1.29,    276.47,     23.69,     22.40,         0
NHB,Pk,A,   2437.00,    268.03,    244.39,      1.20,    244.39,     23.64,     22.44,         0
HBC,Pk,P,   2437.00,      6.00,      6.00,         0,      6.00,         0,         0,         0
HBC,Pk,A,   2437.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2437.00,    357.89,    213.73,      0.17,    213.73,    144.17,      1.44,         0
HBSch,Pk,A,   2437.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2438.00,   2009.94,   1801.82,      9.51,   1801.82,    208.12,    145.86,         0
All,Pk,A,   2438.00,   1447.84,    817.57,      8.30,    817.57,    630.27,    142.99,         0
HBW,Pk,P,   2438.00,    532.95,    529.33,      1.11,    529.33,      3.62,      2.50,         0
HBW,Pk,A,   2438.00,     29.23,     26.24,      0.40,     26.24,      2.99,      2.59,         0
HBO,Pk,P,   2438.00,   1214.41,   1072.12,      7.78,   1072.12,    142.29,    134.51,         0
HBO,Pk,A,   2438.00,    798.15,    663.76,      6.90,    663.76,    134.39,    127.49,         0
NHB,Pk,P,   2438.00,    126.73,    117.88,      0.55,    117.88,      8.86,      8.31,         0
NHB,Pk,A,   2438.00,    112.28,    103.69,      0.51,    103.69,      8.58,      8.07,         0
HBC,Pk,P,   2438.00,      2.00,      2.00,         0,      2.00,         0,         0,         0
HBC,Pk,A,   2438.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2438.00,    133.85,     80.49,      0.06,     80.49,     53.35,      0.53,         0
HBSch,Pk,A,   2438.00,    508.18,     23.88,      0.49,     23.88,    484.30,      4.84,         0
All,Pk,P,   2439.00,   1578.19,   1480.38,      8.24,   1480.38,     97.82,     73.75,         0
All,Pk,A,   2439.00,    687.05,    604.28,      6.21,    604.28,     82.77,     76.56,         0
HBW,Pk,P,   2439.00,    429.23,    427.04,      2.13,    427.04,      2.19,      0.05,         0
HBW,Pk,A,   2439.00,      1.25,      1.25,         0,      1.25,         0,         0,         0
HBO,Pk,P,   2439.00,    953.36,    877.70,      5.70,    877.70,     75.66,     69.96,         0
HBO,Pk,A,   2439.00,    602.01,    523.30,      5.85,    523.30,     78.71,     72.86,         0
NHB,Pk,P,   2439.00,     91.48,     87.54,      0.37,     87.54,      3.94,      3.58,         0
NHB,Pk,A,   2439.00,     83.79,     79.73,      0.36,     79.73,      4.06,      3.70,         0
HBC,Pk,P,   2439.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   2439.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2439.00,    103.13,     87.10,      0.03,     87.10,     16.02,      0.16,         0
HBSch,Pk,A,   2439.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2440.00,   2854.04,   2583.00,     14.28,   2583.00,    271.05,    180.50,         0
All,Pk,A,   2440.00,   1223.84,   1041.79,     10.45,   1041.79,    182.05,    171.60,         0
HBW,Pk,P,   2440.00,    732.81,    730.14,      2.33,    730.14,      2.66,      0.33,         0
HBW,Pk,A,   2440.00,      2.26,      2.26,         0,      2.26,         0,         0,         0
HBO,Pk,P,   2440.00,   1755.73,   1574.37,     11.17,   1574.37,    181.36,    170.19,         0
HBO,Pk,A,   2440.00,   1077.52,    905.18,      9.80,    905.18,    172.34,    162.55,         0
NHB,Pk,P,   2440.00,    159.74,    149.84,      0.68,    149.84,      9.90,      9.22,         0
NHB,Pk,A,   2440.00,    144.06,    134.35,      0.65,    134.35,      9.70,      9.05,         0
HBC,Pk,P,   2440.00,      2.00,      2.00,         0,      2.00,         0,         0,         0
HBC,Pk,A,   2440.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2440.00,    203.77,    126.65,      0.09,    126.65,     77.12,      0.77,         0
HBSch,Pk,A,   2440.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2441.00,   4660.95,   4269.05,     19.72,   4272.74,    388.21,    250.29,      3.69
All,Pk,A,   2441.00,   2041.42,   1766.52,     17.70,   1766.52,    274.89,    257.19,         0
HBW,Pk,P,   2441.00,   1263.11,   1259.45,      2.01,   1260.67,      2.43,      0.43,      1.22
HBW,Pk,A,   2441.00,      4.07,      4.07,         0,      4.07,         0,         0,         0
HBO,Pk,P,   2441.00,   2816.95,   2564.10,     16.53,   2566.44,    250.51,    233.98,      2.34
HBO,Pk,A,   2441.00,   1788.63,   1529.75,     16.60,   1529.75,    258.89,    242.29,         0
NHB,Pk,P,   2441.00,    272.42,    256.66,      1.04,    256.69,     15.73,     14.69,      0.03
NHB,Pk,A,   2441.00,    248.71,    232.70,      1.10,    232.70,     16.01,     14.91,         0
HBC,Pk,P,   2441.00,      6.00,      5.89,         0,      6.00,         0,         0,      0.11
HBC,Pk,A,   2441.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2441.00,    302.47,    182.94,      0.14,    182.94,    119.53,      1.19,         0
HBSch,Pk,A,   2441.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2442.00,   1638.56,   1528.80,      7.89,   1530.11,    108.46,     70.31,      1.31
All,Pk,A,   2442.00,    689.69,    613.85,      6.17,    613.85,     75.84,     69.67,         0
HBW,Pk,P,   2442.00,    423.23,    420.76,      1.32,    421.11,      2.13,      0.81,      0.34
HBW,Pk,A,   2442.00,     22.07,     20.43,      0.48,     20.43,      1.65,      1.17,         0
HBO,Pk,P,   2442.00,   1004.59,    931.85,      6.17,    932.79,     71.80,     65.63,      0.94
HBO,Pk,A,   2442.00,    586.86,    516.55,      5.35,    516.55,     70.31,     64.96,         0
NHB,Pk,P,   2442.00,     89.03,     85.11,      0.35,     85.12,      3.91,      3.56,      0.01
NHB,Pk,A,   2442.00,     80.76,     76.87,      0.34,     76.87,      3.89,      3.54,         0
HBC,Pk,P,   2442.00,      2.00,      1.98,         0,      2.00,         0,         0,      0.02
HBC,Pk,A,   2442.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2442.00,    119.71,     89.09,      0.05,     89.09,     30.62,      0.31,         0
HBSch,Pk,A,   2442.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2443.00,    893.56,    847.49,      3.89,    848.32,     45.24,     33.10,      0.83
All,Pk,A,   2443.00,    397.89,    356.65,      3.57,    356.65,     41.24,     37.67,         0
HBW,Pk,P,   2443.00,    242.54,    241.63,      0.66,    241.85,      0.69,      0.03,      0.23
HBW,Pk,A,   2443.00,      0.79,      0.79,         0,      0.79,         0,         0,         0
HBO,Pk,P,   2443.00,    541.74,    506.87,      3.03,    507.45,     34.29,     31.26,      0.57
HBO,Pk,A,   2443.00,    346.57,    307.41,      3.37,    307.41,     39.16,     35.79,         0
NHB,Pk,P,   2443.00,     54.11,     52.20,      0.19,     52.21,      1.91,      1.72,      0.01
NHB,Pk,A,   2443.00,     50.52,     48.45,      0.20,     48.45,      2.08,      1.88,         0
HBC,Pk,P,   2443.00,      1.00,      0.98,         0,      1.00,         0,         0,      0.02
HBC,Pk,A,   2443.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2443.00,     54.16,     45.81,      0.02,     45.81,      8.35,      0.08,         0
HBSch,Pk,A,   2443.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2444.00,   2337.14,   2169.53,     10.44,   2173.08,    164.06,     98.85,      3.55
All,Pk,A,   2444.00,    962.93,    857.13,      8.21,    857.13,    105.79,     97.59,         0
HBW,Pk,P,   2444.00,    600.04,    597.52,      1.54,    598.34,      1.70,      0.16,      0.83
HBW,Pk,A,   2444.00,      2.04,      2.04,         0,      2.04,         0,         0,         0
HBO,Pk,P,   2444.00,   1415.06,   1312.73,      8.35,   1313.99,    101.07,     92.71,      1.26
HBO,Pk,A,   2444.00,    838.81,    738.90,      7.71,    738.90,     99.91,     92.20,         0
NHB,Pk,P,   2444.00,    131.38,    125.46,      0.48,    125.48,      5.90,      5.43,      0.02
NHB,Pk,A,   2444.00,    122.08,    116.19,      0.50,    116.19,      5.89,      5.39,         0
HBC,Pk,P,   2444.00,     28.00,     26.55,         0,     28.00,         0,         0,      1.45
HBC,Pk,A,   2444.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2444.00,    162.66,    107.27,      0.07,    107.27,     55.39,      0.55,         0
HBSch,Pk,A,   2444.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2445.00,   2046.62,   1879.00,      9.63,   1880.64,    165.98,    100.03,      1.63
All,Pk,A,   2445.00,   1301.79,    900.90,      9.17,    900.90,    400.89,    107.37,         0
HBW,Pk,P,   2445.00,    531.99,    528.12,      1.65,    528.67,      3.32,      1.68,      0.55
HBW,Pk,A,   2445.00,     42.63,     39.37,      1.08,     39.37,      3.26,      2.18,         0
HBO,Pk,P,   2445.00,   1236.78,   1136.98,      7.42,   1138.01,     98.77,     91.34,      1.03
HBO,Pk,A,   2445.00,    776.14,    673.02,      7.24,    673.02,    103.12,     95.87,         0
NHB,Pk,P,   2445.00,    134.01,    127.06,      0.50,    127.08,      6.93,      6.44,      0.02
NHB,Pk,A,   2445.00,    123.72,    116.75,      0.52,    116.75,      6.97,      6.45,         0
HBC,Pk,P,   2445.00,      3.00,      2.96,         0,      3.00,         0,         0,      0.04
HBC,Pk,A,   2445.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2445.00,    140.83,     83.88,      0.06,     83.88,     56.95,      0.57,         0
HBSch,Pk,A,   2445.00,    359.31,     71.77,      0.32,     71.77,    287.54,      2.87,         0
All,Pk,P,   2446.00,   2228.44,   2077.69,     11.12,   2081.32,    147.12,     79.64,      3.63
All,Pk,A,   2446.00,    955.83,    865.25,      8.70,    865.25,     90.58,     81.88,         0
HBW,Pk,P,   2446.00,    577.85,    573.84,      2.17,    574.73,      3.11,      0.95,      0.89
HBW,Pk,A,   2446.00,     24.99,     23.45,      0.59,     23.45,      1.54,      0.94,         0
HBO,Pk,P,   2446.00,   1346.47,   1263.19,      8.40,   1264.54,     81.92,     73.52,      1.36
HBO,Pk,A,   2446.00,    812.32,    728.36,      7.61,    728.36,     83.96,     76.35,         0
NHB,Pk,P,   2446.00,    127.47,    122.37,      0.48,    122.39,      5.08,      4.60,      0.02
NHB,Pk,A,   2446.00,    118.52,    113.44,      0.49,    113.44,      5.08,      4.59,         0
HBC,Pk,P,   2446.00,     26.00,     24.64,         0,     26.00,         0,         0,      1.36
HBC,Pk,A,   2446.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2446.00,    150.66,     93.66,      0.07,     93.66,     57.00,      0.57,         0
HBSch,Pk,A,   2446.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2447.00,    336.33,    324.18,      1.60,    324.50,     11.83,      7.03,      0.31
All,Pk,A,   2447.00,    139.89,    130.69,      1.29,    130.69,      9.20,      7.91,         0
HBW,Pk,P,   2447.00,     90.26,     89.84,      0.35,     89.91,      0.36,      0.01,      0.07
HBW,Pk,A,   2447.00,      0.26,      0.26,         0,      0.26,         0,         0,         0
HBO,Pk,P,   2447.00,    206.08,    197.97,      1.17,    198.22,      7.86,      6.69,      0.24
HBO,Pk,A,   2447.00,    122.34,    113.53,      1.22,    113.53,      8.81,      7.59,         0
NHB,Pk,P,   2447.00,     18.12,     17.75,      0.07,     17.75,      0.37,      0.30,      0.00
NHB,Pk,A,   2447.00,     17.29,     16.89,      0.07,     16.89,      0.39,      0.32,         0
HBC,Pk,P,   2447.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2447.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2447.00,     21.87,     18.62,      0.01,     18.62,      3.25,      0.03,         0
HBSch,Pk,A,   2447.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2448.00,   2393.79,   2254.56,     11.72,   2258.05,    135.74,     95.18,      3.49
All,Pk,A,   2448.00,    897.67,    797.27,      7.70,    797.27,    100.40,     92.70,         0
HBW,Pk,P,   2448.00,    603.06,    599.88,      2.24,    600.66,      2.40,      0.16,      0.78
HBW,Pk,A,   2448.00,      1.96,      1.96,         0,      1.96,         0,         0,         0
HBO,Pk,P,   2448.00,   1451.86,   1351.68,      8.93,   1352.86,     99.00,     90.07,      1.18
HBO,Pk,A,   2448.00,    779.98,    684.84,      7.23,    684.84,     95.14,     87.91,         0
NHB,Pk,P,   2448.00,    123.48,    118.33,      0.48,    118.35,      5.14,      4.66,      0.02
NHB,Pk,A,   2448.00,    115.73,    110.47,      0.47,    110.47,      5.26,      4.79,         0
HBC,Pk,P,   2448.00,     29.00,     27.48,         0,     29.00,         0,         0,      1.52
HBC,Pk,A,   2448.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2448.00,    186.39,    157.18,      0.06,    157.18,     29.20,      0.29,         0
HBSch,Pk,A,   2448.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2449.00,   2215.37,   2054.27,     11.14,   2057.39,    157.98,     97.59,      3.12
All,Pk,A,   2449.00,    876.99,    781.92,      7.66,    781.92,     95.07,     87.41,         0
HBW,Pk,P,   2449.00,    529.24,    525.95,      1.83,    526.68,      2.56,      0.73,      0.73
HBW,Pk,A,   2449.00,     18.10,     16.92,      0.47,     16.92,      1.18,      0.71,         0
HBO,Pk,P,   2449.00,   1337.79,   1237.86,      8.67,   1238.81,     98.99,     90.32,      0.95
HBO,Pk,A,   2449.00,    727.49,    640.12,      6.63,    640.12,     87.37,     80.73,         0
NHB,Pk,P,   2449.00,    141.06,    134.43,      0.57,    134.45,      6.61,      6.04,      0.02
NHB,Pk,A,   2449.00,    131.40,    124.87,      0.56,    124.87,      6.53,      5.97,         0
HBC,Pk,P,   2449.00,     27.00,     25.57,         0,     27.00,         0,         0,      1.43
HBC,Pk,A,   2449.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2449.00,    180.28,    130.45,      0.07,    130.45,     49.82,      0.50,         0
HBSch,Pk,A,   2449.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2450.00,   1468.57,   1373.75,      7.36,   1376.01,     92.56,     39.99,      2.26
All,Pk,A,   2450.00,    821.75,    767.49,      9.04,    767.49,     54.26,     45.22,         0
HBW,Pk,P,   2450.00,    377.73,    374.93,      1.18,    375.51,      2.22,      1.04,      0.58
HBW,Pk,A,   2450.00,    163.87,    159.31,      3.33,    159.31,      4.55,      1.22,         0
HBO,Pk,P,   2450.00,    884.46,    841.81,      5.75,    842.56,     41.91,     36.15,      0.75
HBO,Pk,A,   2450.00,    567.47,    520.51,      5.35,    520.51,     46.96,     41.61,         0
NHB,Pk,P,   2450.00,     95.50,     92.77,      0.37,     92.79,      2.71,      2.34,      0.02
NHB,Pk,A,   2450.00,     90.42,     87.67,      0.36,     87.67,      2.75,      2.39,         0
HBC,Pk,P,   2450.00,     17.00,     16.09,         0,     17.00,         0,         0,      0.91
HBC,Pk,A,   2450.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2450.00,     93.88,     48.15,      0.05,     48.15,     45.72,      0.46,         0
HBSch,Pk,A,   2450.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2451.00,    771.68,    737.97,      3.42,    739.23,     32.45,     14.22,      1.26
All,Pk,A,   2451.00,    297.10,    280.00,      2.62,    280.00,     17.10,     14.49,         0
HBW,Pk,P,   2451.00,    194.97,    194.23,      0.43,    194.53,      0.45,      0.01,      0.30
HBW,Pk,A,   2451.00,      0.69,      0.69,         0,      0.69,         0,         0,         0
HBO,Pk,P,   2451.00,    471.57,    454.88,      2.81,    455.27,     16.30,     13.49,      0.39
HBO,Pk,A,   2451.00,    257.33,    240.98,      2.47,    240.98,     16.35,     13.89,         0
NHB,Pk,P,   2451.00,     40.85,     40.13,      0.15,     40.14,      0.71,      0.57,      0.01
NHB,Pk,A,   2451.00,     39.08,     38.33,      0.15,     38.33,      0.75,      0.60,         0
HBC,Pk,P,   2451.00,     10.00,      9.43,         0,     10.00,         0,         0,      0.57
HBC,Pk,A,   2451.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2451.00,     54.28,     39.29,      0.03,     39.29,     14.99,      0.15,         0
HBSch,Pk,A,   2451.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2452.00,    809.73,    762.59,      3.94,    763.94,     45.79,     20.95,      1.35
All,Pk,A,   2452.00,    355.38,    329.06,      3.34,    329.06,     26.32,     22.98,         0
HBW,Pk,P,   2452.00,    214.54,    213.40,      0.66,    213.75,      0.79,      0.13,      0.35
HBW,Pk,A,   2452.00,     15.97,     15.57,      0.33,     15.57,      0.40,      0.07,         0
HBO,Pk,P,   2452.00,    491.60,    468.47,      3.07,    468.95,     22.65,     19.58,      0.48
HBO,Pk,A,   2452.00,    294.44,    269.76,      2.84,    269.76,     24.68,     21.84,         0
NHB,Pk,P,   2452.00,     47.08,     45.87,      0.18,     45.87,      1.21,      1.03,      0.01
NHB,Pk,A,   2452.00,     44.97,     43.73,      0.18,     43.73,      1.24,      1.07,         0
HBC,Pk,P,   2452.00,      9.00,      8.49,         0,      9.00,         0,         0,      0.51
HBC,Pk,A,   2452.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2452.00,     47.50,     26.36,      0.03,     26.36,     21.14,      0.21,         0
HBSch,Pk,A,   2452.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2453.00,    747.72,    698.01,      3.63,    699.30,     48.43,     19.69,      1.29
All,Pk,A,   2453.00,    729.84,    542.16,      6.09,    542.16,    187.67,     23.06,         0
HBW,Pk,P,   2453.00,    186.63,    185.46,      0.44,    185.77,      0.86,      0.42,      0.32
HBW,Pk,A,   2453.00,    148.70,    145.02,      3.04,    145.02,      3.68,      0.64,         0
HBO,Pk,P,   2453.00,    446.97,    425.78,      2.94,    426.24,     20.73,     17.79,      0.46
HBO,Pk,A,   2453.00,    275.70,    253.52,      2.63,    253.52,     22.18,     19.55,         0
NHB,Pk,P,   2453.00,     56.95,     55.49,      0.22,     55.50,      1.45,      1.23,      0.01
NHB,Pk,A,   2453.00,     53.65,     52.18,      0.22,     52.18,      1.48,      1.26,         0
HBC,Pk,P,   2453.00,      9.00,      8.50,         0,      9.00,         0,         0,      0.50
HBC,Pk,A,   2453.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2453.00,     48.17,     22.78,      0.03,     22.78,     25.39,      0.25,         0
HBSch,Pk,A,   2453.00,    251.79,     91.45,      0.21,     91.45,    160.34,      1.60,         0
All,Pk,P,   2454.00,   1582.61,   1509.82,      8.10,   1511.86,     70.75,     49.20,      2.03
All,Pk,A,   2454.00,    728.75,    668.13,      6.58,    668.13,     60.63,     54.05,         0
HBW,Pk,P,   2454.00,    440.78,    437.88,      1.97,    438.77,      2.02,      0.05,      0.88
HBW,Pk,A,   2454.00,      1.73,      1.73,         0,      1.73,         0,         0,         0
HBO,Pk,P,   2454.00,    951.12,    898.03,      5.71,    899.11,     52.01,     46.30,      1.08
HBO,Pk,A,   2454.00,    631.08,    573.67,      6.19,    573.67,     57.40,     51.22,         0
NHB,Pk,P,   2454.00,    100.83,     97.70,      0.39,     97.72,      3.12,      2.72,      0.02
NHB,Pk,A,   2454.00,     95.95,     92.72,      0.39,     92.72,      3.23,      2.83,         0
HBC,Pk,P,   2454.00,      2.00,      1.95,         0,      2.00,         0,         0,      0.05
HBC,Pk,A,   2454.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2454.00,     87.87,     74.26,      0.03,     74.26,     13.61,      0.14,         0
HBSch,Pk,A,   2454.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2455.00,      7.43,      7.22,      0.04,      7.22,      0.21,      0.09,      0.00
All,Pk,A,   2455.00,      4.30,      4.10,      0.04,      4.10,      0.21,      0.16,         0
HBW,Pk,P,   2455.00,      2.91,      2.90,      0.01,      2.90,      0.01,      0.00,      0.00
HBW,Pk,A,   2455.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   2455.00,      3.99,      3.87,      0.03,      3.87,      0.12,      0.09,      0.00
HBO,Pk,A,   2455.00,      4.06,      3.86,      0.04,      3.86,      0.20,      0.16,         0
NHB,Pk,P,   2455.00,      0.23,      0.23,      0.00,      0.23,      0.00,      0.00,         0
NHB,Pk,A,   2455.00,      0.24,      0.24,      0.00,      0.24,      0.00,      0.00,         0
HBC,Pk,P,   2455.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2455.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2455.00,      0.30,      0.22,      0.00,      0.22,      0.08,      0.00,         0
HBSch,Pk,A,   2455.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2456.00,     37.97,     36.28,      0.18,     36.30,      1.68,      0.74,      0.02
All,Pk,A,   2456.00,     14.18,     13.24,      0.14,     13.24,      0.95,      0.81,         0
HBW,Pk,P,   2456.00,     11.22,     11.18,      0.02,     11.20,      0.03,      0.00,      0.01
HBW,Pk,A,   2456.00,      0.02,      0.02,         0,      0.02,         0,         0,         0
HBO,Pk,P,   2456.00,     22.70,     21.85,      0.15,     21.85,      0.85,      0.71,      0.01
HBO,Pk,A,   2456.00,     12.89,     11.99,      0.13,     11.99,      0.91,      0.78,         0
