Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBW,Pk,A,   1985.00,   1355.14,   1318.87,     14.60,   1321.14,     34.00,     19.40,      2.27
HBO,Pk,P,   1985.00,    993.35,    907.51,      9.42,    908.75,     84.60,     75.18,      1.24
HBO,Pk,A,   1985.00,   2159.79,   2041.77,     18.81,   2042.63,    117.16,     98.36,      0.86
NHB,Pk,P,   1985.00,   1714.04,   1626.91,      9.70,   1627.53,     86.51,     76.81,      0.62
NHB,Pk,A,   1985.00,   1719.20,   1632.51,      9.64,   1632.77,     86.43,     76.79,      0.26
HBC,Pk,P,   1985.00,     10.00,      7.06,         0,     10.00,         0,         0,      2.94
HBC,Pk,A,   1985.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1985.00,     48.57,     29.72,      0.03,     29.72,     18.86,      0.19,         0
HBSch,Pk,A,   1985.00,      9.49,      8.03,      0.00,      8.03,      1.45,      0.01,         0
All,Pk,P,   1986.00,   1184.90,   1101.98,     11.51,   1113.13,     71.77,     42.93,     11.15
All,Pk,A,   1986.00,   1116.83,    997.43,      7.72,    998.12,    118.71,     28.68,      0.69
HBW,Pk,P,   1986.00,    326.55,    312.61,      4.27,    316.65,      9.91,      5.64,      4.04
HBW,Pk,A,   1986.00,    231.91,    226.46,      2.34,    226.83,      5.08,      2.75,      0.37
HBO,Pk,P,   1986.00,    646.97,    605.84,      6.34,    607.03,     39.94,     33.60,      1.19
HBO,Pk,A,   1986.00,    521.49,    495.19,      4.41,    495.48,     26.01,     21.61,      0.29
NHB,Pk,P,   1986.00,    153.98,    149.57,      0.84,    149.63,      4.35,      3.51,      0.07
NHB,Pk,A,   1986.00,    154.52,    150.16,      0.83,    150.20,      4.32,      3.49,      0.04
HBC,Pk,P,   1986.00,     22.00,     16.10,      0.04,     21.96,      0.04,         0,      5.86
HBC,Pk,A,   1986.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1986.00,     35.39,     17.86,      0.02,     17.86,     17.53,      0.18,         0
HBSch,Pk,A,   1986.00,    208.90,    125.62,      0.14,    125.62,     83.28,      0.83,         0
All,Pk,P,   1987.00,   2923.62,   2745.88,     23.10,   2754.01,    169.61,    132.31,      8.12
All,Pk,A,   1987.00,   8218.51,   7950.41,     69.70,   7961.81,    256.70,    187.00,     11.41
HBW,Pk,P,   1987.00,    389.06,    358.91,      5.74,    362.08,     26.99,     21.25,      3.17
HBW,Pk,A,   1987.00,   3483.18,   3408.75,     34.52,   3417.07,     66.11,     31.59,      8.32
HBO,Pk,P,   1987.00,    804.43,    736.86,      7.66,    737.96,     66.48,     58.82,      1.09
HBO,Pk,A,   1987.00,   3063.45,   2932.67,     25.56,   2935.35,    128.11,    102.54,      2.68
NHB,Pk,P,   1987.00,   1661.97,   1599.48,      9.67,   1600.19,     61.78,     52.10,      0.71
NHB,Pk,A,   1987.00,   1671.88,   1608.99,      9.61,   1609.39,     62.48,     52.87,      0.40
HBC,Pk,P,   1987.00,      8.00,      4.85,         0,      8.00,         0,         0,      3.15
HBC,Pk,A,   1987.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1987.00,     60.16,     45.78,      0.03,     45.78,     14.38,      0.14,         0
HBSch,Pk,A,   1987.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1988.00,   2646.86,   2385.54,     26.66,   2431.61,    215.26,    172.70,     46.07
All,Pk,A,   1988.00,   3050.00,   2893.78,     25.65,   2902.92,    147.09,    121.43,      9.14
HBW,Pk,P,   1988.00,    731.25,    670.14,     10.10,    700.25,     31.00,     20.90,     30.10
HBW,Pk,A,   1988.00,    648.95,    624.13,      6.82,    628.51,     20.44,     13.61,      4.38
HBO,Pk,P,   1988.00,   1409.48,   1253.82,     14.17,   1260.74,    148.75,    134.57,      6.91
HBO,Pk,A,   1988.00,   1998.48,   1887.09,     16.49,   1891.52,    106.96,     90.47,      4.42
NHB,Pk,P,   1988.00,    400.29,    380.29,      2.35,    380.88,     19.41,     17.07,      0.60
NHB,Pk,A,   1988.00,    402.57,    382.55,      2.34,    382.89,     19.69,     17.35,      0.34
HBC,Pk,P,   1988.00,     26.00,     17.55,         0,     26.00,         0,         0,      8.45
HBC,Pk,A,   1988.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1988.00,     79.84,     63.75,      0.03,     63.75,     16.09,      0.16,         0
HBSch,Pk,A,   1988.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1989.00,   1812.75,   1695.12,     10.88,   1697.46,    115.28,    103.91,      2.34
All,Pk,A,   1989.00,   4467.72,   4236.13,     32.89,   4244.68,    223.05,    165.15,      8.55
HBW,Pk,P,   1989.00,     12.13,     11.43,      0.13,     11.69,      0.44,      0.31,      0.26
HBW,Pk,A,   1989.00,    682.12,    666.91,      6.71,    671.55,     10.56,      3.85,      4.64
HBO,Pk,P,   1989.00,     34.34,     31.62,      0.23,     31.91,      2.43,      2.20,      0.28
HBO,Pk,A,   1989.00,   1870.54,   1792.59,     15.64,   1795.43,     75.11,     59.47,      2.84
NHB,Pk,P,   1989.00,   1764.23,   1650.52,     10.51,   1652.32,    111.91,    101.40,      1.80
NHB,Pk,A,   1989.00,   1776.37,   1663.22,     10.50,   1664.30,    112.08,    101.58,      1.07
HBC,Pk,P,   1989.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1989.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1989.00,      2.04,      1.54,      0.00,      1.54,      0.50,      0.01,         0
HBSch,Pk,A,   1989.00,    138.69,    113.40,      0.04,    113.40,     25.30,      0.25,         0
All,Pk,P,   1990.00,      2.31,      2.27,      0.01,      2.27,      0.04,      0.03,      0.00
All,Pk,A,   1990.00,     26.32,     25.95,      0.17,     25.95,      0.37,      0.20,         0
HBW,Pk,P,   1990.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   1990.00,     21.98,     21.76,      0.15,     21.76,      0.22,      0.08,         0
HBO,Pk,P,   1990.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   1990.00,      2.08,      1.97,      0.02,      1.97,      0.11,      0.09,         0
NHB,Pk,P,   1990.00,      2.31,      2.27,      0.01,      2.27,      0.04,      0.03,      0.00
NHB,Pk,A,   1990.00,      2.26,      2.22,      0.01,      2.22,      0.04,      0.03,         0
HBC,Pk,P,   1990.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1990.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1990.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   1990.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1991.00,    195.53,    189.75,      0.98,    189.90,      5.63,      3.54,      0.15
All,Pk,A,   1991.00,     88.17,     84.63,      0.65,     84.63,      3.54,      2.89,         0
HBW,Pk,P,   1991.00,     61.62,     61.20,      0.24,     61.27,      0.34,      0.10,      0.08
HBW,Pk,A,   1991.00,      0.46,      0.46,         0,      0.46,         0,         0,         0
HBO,Pk,P,   1991.00,    112.94,    108.95,      0.68,    109.02,      3.92,      3.23,      0.07
HBO,Pk,A,   1991.00,     74.25,     70.96,      0.60,     70.96,      3.29,      2.69,         0
NHB,Pk,P,   1991.00,     13.68,     13.44,      0.05,     13.44,      0.24,      0.19,      0.00
NHB,Pk,A,   1991.00,     13.46,     13.21,      0.05,     13.21,      0.25,      0.20,         0
HBC,Pk,P,   1991.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1991.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1991.00,      7.29,      6.16,      0.00,      6.16,      1.12,      0.01,         0
HBSch,Pk,A,   1991.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1992.00,   1947.69,   1867.58,     10.36,   1869.92,     77.77,     53.85,      2.34
All,Pk,A,   1992.00,    832.36,    775.36,      6.13,    775.36,     56.99,     50.86,         0
HBW,Pk,P,   1992.00,    569.97,    565.91,      2.38,    567.07,      2.90,      0.52,      1.16
HBW,Pk,A,   1992.00,      4.17,      4.17,         0,      4.17,         0,         0,         0
HBO,Pk,P,   1992.00,   1149.85,   1091.62,      7.42,   1092.71,     57.14,     49.72,      1.09
HBO,Pk,A,   1992.00,    692.35,    639.46,      5.60,    639.46,     52.88,     47.28,         0
NHB,Pk,P,   1992.00,    138.01,    133.97,      0.53,    134.00,      4.01,      3.48,      0.03
NHB,Pk,A,   1992.00,    135.84,    131.73,      0.53,    131.73,      4.11,      3.58,         0
HBC,Pk,P,   1992.00,      2.00,      1.93,         0,      2.00,         0,         0,      0.07
HBC,Pk,A,   1992.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1992.00,     87.86,     74.14,      0.03,     74.14,     13.72,      0.14,         0
HBSch,Pk,A,   1992.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1993.00,    562.32,    536.84,      3.22,    537.44,     24.87,     14.73,      0.60
All,Pk,A,   1993.00,    255.34,    240.02,      1.97,    240.02,     15.32,     13.35,         0
HBW,Pk,P,   1993.00,    171.03,    169.51,      0.82,    169.85,      1.19,      0.37,      0.34
HBW,Pk,A,   1993.00,      1.30,      1.30,         0,      1.30,         0,         0,         0
HBO,Pk,P,   1993.00,    327.03,    311.18,      2.21,    311.43,     15.60,     13.39,      0.25
HBO,Pk,A,   1993.00,    212.42,    198.23,      1.80,    198.23,     14.19,     12.39,         0
NHB,Pk,P,   1993.00,     42.05,     40.96,      0.18,     40.97,      1.09,      0.91,      0.01
NHB,Pk,A,   1993.00,     41.62,     40.49,      0.17,     40.49,      1.13,      0.95,         0
HBC,Pk,P,   1993.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1993.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1993.00,     22.20,     15.20,      0.01,     15.20,      7.00,      0.07,         0
HBSch,Pk,A,   1993.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1994.00,    110.50,    106.83,      0.51,    106.86,      3.64,      3.13,      0.03
All,Pk,A,   1994.00,    604.86,    578.72,      5.22,    578.72,     26.14,     20.92,         0
HBW,Pk,P,   1994.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   1994.00,    255.22,    250.20,      2.59,    250.20,      5.02,      2.42,         0
HBO,Pk,P,   1994.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   1994.00,    240.39,    223.08,      2.14,    223.08,     17.31,     15.17,         0
NHB,Pk,P,   1994.00,    110.50,    106.83,      0.51,    106.86,      3.64,      3.13,      0.03
NHB,Pk,A,   1994.00,    109.25,    105.44,      0.50,    105.44,      3.81,      3.32,         0
HBC,Pk,P,   1994.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1994.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1994.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   1994.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1995.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,A,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   1995.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   1995.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1995.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   1995.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1996.00,   5826.01,   5229.19,     43.31,   5312.56,    513.45,    389.11,     83.36
All,Pk,A,   1996.00,   5316.88,   4816.99,     50.57,   4824.38,    492.50,    436.96,      7.39
HBW,Pk,P,   1996.00,   1528.23,   1426.97,     13.26,   1461.11,     67.12,     53.86,     34.14
HBW,Pk,A,   1996.00,   1291.28,   1205.14,     17.42,   1209.78,     81.50,     64.08,      4.64
HBO,Pk,P,   1996.00,   3055.14,   2754.00,     24.91,   2763.70,    291.45,    266.54,      9.70
HBO,Pk,A,   1996.00,   3042.64,   2702.88,     28.14,   2705.25,    337.39,    309.25,      2.37
NHB,Pk,P,   1996.00,    985.75,    911.74,      4.99,    912.86,     72.89,     67.89,      1.13
NHB,Pk,A,   1996.00,    976.97,    908.01,      5.00,    908.38,     68.58,     63.58,      0.38
HBC,Pk,P,   1996.00,     53.00,     14.57,      0.04,     52.96,      0.04,         0,     38.40
HBC,Pk,A,   1996.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1996.00,    203.89,    121.93,      0.11,    121.93,     81.96,      0.82,         0
HBSch,Pk,A,   1996.00,      5.99,      0.97,      0.01,      0.97,      5.02,      0.05,         0
All,Pk,P,   1997.00,   2592.40,   2393.81,     18.66,   2413.74,    178.66,    105.78,     19.93
All,Pk,A,   1997.00,    942.15,    864.91,      8.26,    864.91,     77.24,     68.98,         0
HBW,Pk,P,   1997.00,    655.78,    641.35,      5.17,    646.28,      9.50,      4.34,      4.93
HBW,Pk,A,   1997.00,     69.79,     67.06,      0.77,     67.06,      2.73,      1.96,         0
HBO,Pk,P,   1997.00,   1511.79,   1403.78,     12.58,   1405.09,    106.70,     94.13,      1.31
HBO,Pk,A,   1997.00,    723.22,    655.84,      6.70,    655.84,     67.38,     60.68,         0
NHB,Pk,P,   1997.00,    150.18,    142.65,      0.80,    142.69,      7.49,      6.69,      0.04
NHB,Pk,A,   1997.00,    149.14,    142.01,      0.79,    142.01,      7.13,      6.34,         0
HBC,Pk,P,   1997.00,    100.00,     86.23,      0.04,     99.88,      0.12,      0.08,     13.66
HBC,Pk,A,   1997.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1997.00,    174.65,    119.80,      0.08,    119.80,     54.85,      0.55,         0
HBSch,Pk,A,   1997.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1998.00,   1884.42,   1756.43,     15.24,   1761.16,    123.27,     80.41,      4.72
All,Pk,A,   1998.00,    679.30,    623.53,      5.77,    623.53,     55.77,     50.00,         0
HBW,Pk,P,   1998.00,    504.01,    492.98,      4.58,    496.63,      7.38,      2.80,      3.64
HBW,Pk,A,   1998.00,      3.46,      3.46,         0,      3.46,         0,         0,         0
HBO,Pk,P,   1998.00,   1146.73,   1063.94,      9.87,   1064.92,     81.81,     71.93,      0.98
HBO,Pk,A,   1998.00,    561.50,    511.07,      5.16,    511.07,     50.42,     45.26,         0
NHB,Pk,P,   1998.00,    115.05,    109.39,      0.62,    109.42,      5.63,      5.01,      0.03
NHB,Pk,A,   1998.00,    114.34,    109.00,      0.61,    109.00,      5.34,      4.73,         0
HBC,Pk,P,   1998.00,      5.00,      4.43,      0.12,      4.49,      0.51,      0.39,      0.06
HBC,Pk,A,   1998.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1998.00,    113.63,     85.69,      0.05,     85.69,     27.94,      0.28,         0
HBSch,Pk,A,   1998.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1999.00,   3311.52,   3045.44,     24.70,   3055.66,    255.86,    209.77,     10.22
All,Pk,A,   1999.00,   3038.52,   2803.47,     26.07,   2803.47,    235.05,    208.98,         0
HBW,Pk,P,   1999.00,    672.42,    644.35,      6.63,    649.42,     23.01,     16.38,      5.06
HBW,Pk,A,   1999.00,    519.79,    495.90,      7.09,    495.90,     23.89,     16.80,         0
HBO,Pk,P,   1999.00,   1340.08,   1220.10,     11.39,   1221.29,    118.79,    107.40,      1.18
HBO,Pk,A,   1999.00,   1326.52,   1205.95,     12.49,   1205.95,    120.57,    108.08,         0
NHB,Pk,P,   1999.00,   1196.67,   1104.23,      6.53,   1104.57,     92.09,     85.56,      0.35
NHB,Pk,A,   1999.00,   1192.21,   1101.63,      6.49,   1101.63,     90.58,     84.09,         0
HBC,Pk,P,   1999.00,     22.00,     18.05,      0.11,     21.68,      0.32,      0.21,      3.63
HBC,Pk,A,   1999.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1999.00,     80.35,     58.71,      0.04,     58.71,     21.65,      0.22,         0
HBSch,Pk,A,   1999.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2000.00,   1805.91,   1695.57,     13.43,   1701.26,    104.65,     66.13,      5.69
All,Pk,A,   2000.00,    687.77,    640.45,      5.88,    640.45,     47.32,     41.44,         0
HBW,Pk,P,   2000.00,    507.30,    496.73,      4.17,    500.05,      7.25,      3.08,      3.32
HBW,Pk,A,   2000.00,     31.00,     30.14,      0.29,     30.14,      0.86,      0.58,         0
HBO,Pk,P,   2000.00,   1030.62,    963.13,      8.58,    963.71,     66.91,     58.33,      0.58
HBO,Pk,A,   2000.00,    542.65,    501.50,      4.97,    501.50,     41.15,     36.18,         0
NHB,Pk,P,   2000.00,    114.83,    109.71,      0.63,    109.74,      5.09,      4.46,      0.03
NHB,Pk,A,   2000.00,    114.12,    108.82,      0.62,    108.82,      5.30,      4.68,         0
HBC,Pk,P,   2000.00,     53.00,     51.24,         0,     53.00,         0,         0,      1.76
HBC,Pk,A,   2000.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2000.00,    100.15,     74.76,      0.05,     74.76,     25.40,      0.25,         0
HBSch,Pk,A,   2000.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2001.00,    293.65,    278.05,      2.04,    278.60,     15.06,      8.02,      0.54
All,Pk,A,   2001.00,    513.32,    483.68,      3.69,    483.68,     29.64,     12.13,         0
HBW,Pk,P,   2001.00,     61.47,     60.15,      0.49,     60.50,      0.97,      0.48,      0.35
HBW,Pk,A,   2001.00,    144.83,    142.82,      1.23,    142.82,      2.01,      0.78,         0
HBO,Pk,P,   2001.00,    117.41,    111.09,      1.00,    111.12,      6.29,      5.29,      0.03
HBO,Pk,A,   2001.00,    226.59,    215.71,      1.91,    215.71,     10.88,      8.97,         0
NHB,Pk,P,   2001.00,    103.47,    100.70,      0.54,    100.73,      2.74,      2.20,      0.03
NHB,Pk,A,   2001.00,    103.58,    100.81,      0.54,    100.81,      2.78,      2.24,         0
HBC,Pk,P,   2001.00,      1.00,      0.87,         0,      1.00,         0,         0,      0.13
HBC,Pk,A,   2001.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2001.00,     10.30,      5.25,      0.01,      5.25,      5.06,      0.05,         0
HBSch,Pk,A,   2001.00,     38.31,     24.34,      0.02,     24.34,     13.98,      0.14,         0
All,Pk,P,   2002.00,   1145.82,   1058.49,     10.73,   1082.64,     63.18,     34.75,     24.14
All,Pk,A,   2002.00,    428.95,    409.52,      3.33,    409.79,     19.16,     15.83,      0.28
HBW,Pk,P,   2002.00,    319.80,    307.12,      3.75,    313.05,      6.75,      3.00,      5.93
HBW,Pk,A,   2002.00,     14.78,     14.53,      0.10,     14.55,      0.24,      0.13,      0.02
HBO,Pk,P,   2002.00,    651.35,    613.26,      6.33,    614.76,     36.60,     30.26,      1.50
HBO,Pk,A,   2002.00,    341.51,    324.12,      2.81,    324.35,     17.16,     14.35,      0.23
NHB,Pk,P,   2002.00,     72.75,     70.98,      0.41,     71.02,      1.72,      1.31,      0.05
NHB,Pk,A,   2002.00,     72.65,     70.87,      0.41,     70.90,      1.75,      1.34,      0.03
HBC,Pk,P,   2002.00,     48.00,     31.12,      0.22,     47.78,      0.22,         0,     16.67
HBC,Pk,A,   2002.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2002.00,     53.92,     36.02,      0.02,     36.02,     17.90,      0.18,         0
HBSch,Pk,A,   2002.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2003.00,    692.96,    634.25,      6.12,    657.75,     35.20,     23.16,     23.50
All,Pk,A,   2003.00,    263.14,    252.76,      2.01,    252.81,     10.32,      8.31,      0.05
HBW,Pk,P,   2003.00,    177.54,    172.17,      2.00,    173.93,      3.62,      1.62,      1.76
HBW,Pk,A,   2003.00,     18.28,     18.00,      0.14,     18.00,      0.28,      0.14,      0.00
HBO,Pk,P,   2003.00,    362.78,    338.81,      3.58,    339.18,     23.60,     20.02,      0.37
HBO,Pk,A,   2003.00,    185.73,    177.46,      1.53,    177.50,      8.23,      6.69,      0.04
NHB,Pk,P,   2003.00,     59.08,     57.26,      0.35,     57.28,      1.80,      1.46,      0.02
NHB,Pk,A,   2003.00,     59.12,     57.30,      0.34,     57.31,      1.81,      1.47,      0.01
HBC,Pk,P,   2003.00,     60.00,     38.45,      0.19,     59.81,      0.19,         0,     21.36
HBC,Pk,A,   2003.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2003.00,     33.55,     27.56,      0.01,     27.56,      5.99,      0.06,         0
HBSch,Pk,A,   2003.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2004.00,   1159.62,   1089.24,      6.60,   1090.49,     69.13,     43.22,      1.25
All,Pk,A,   2004.00,    488.10,    445.80,      3.78,    445.80,     42.30,     38.52,         0
HBW,Pk,P,   2004.00,    339.62,    337.06,      1.48,    337.75,      1.87,      0.38,      0.68
HBW,Pk,A,   2004.00,      2.44,      2.44,         0,      2.44,         0,         0,         0
HBO,Pk,P,   2004.00,    687.60,    642.94,      4.75,    643.46,     44.14,     39.38,      0.52
HBO,Pk,A,   2004.00,    406.26,    367.16,      3.44,    367.16,     39.10,     35.66,         0
NHB,Pk,P,   2004.00,     80.94,     77.33,      0.34,     77.35,      3.59,      3.26,      0.02
NHB,Pk,A,   2004.00,     79.40,     76.20,      0.34,     76.20,      3.20,      2.86,         0
HBC,Pk,P,   2004.00,      1.00,      0.97,         0,      1.00,         0,         0,      0.03
HBC,Pk,A,   2004.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2004.00,     50.46,     30.94,      0.03,     30.94,     19.53,      0.20,         0
HBSch,Pk,A,   2004.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2005.00,    378.67,    355.31,      2.10,    355.67,     23.00,     13.54,      0.36
All,Pk,A,   2005.00,    165.28,    151.37,      1.27,    151.37,     13.90,     12.63,         0
HBW,Pk,P,   2005.00,    114.86,    114.02,      0.47,    114.24,      0.62,      0.16,      0.22
HBW,Pk,A,   2005.00,      0.83,      0.83,         0,      0.83,         0,         0,         0
HBO,Pk,P,   2005.00,    221.57,    207.64,      1.51,    207.77,     13.80,     12.29,      0.13
HBO,Pk,A,   2005.00,    138.11,    125.24,      1.16,    125.24,     12.87,     11.71,         0
NHB,Pk,P,   2005.00,     26.89,     25.76,      0.11,     25.76,      1.13,      1.01,      0.01
NHB,Pk,A,   2005.00,     26.33,     25.30,      0.12,     25.30,      1.03,      0.92,         0
HBC,Pk,P,   2005.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2005.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2005.00,     15.34,      7.89,      0.01,      7.89,      7.45,      0.07,         0
HBSch,Pk,A,   2005.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2006.00,   4008.44,   3724.86,     24.39,   3730.48,    277.96,    156.01,      5.62
All,Pk,A,   2006.00,   1676.97,   1538.41,     13.30,   1538.41,    138.56,    125.26,         0
HBW,Pk,P,   2006.00,   1148.20,   1136.69,      5.70,   1139.48,      8.71,      3.02,      2.80
HBW,Pk,A,   2006.00,     21.31,     20.54,      0.16,     20.54,      0.77,      0.61,         0
HBO,Pk,P,   2006.00,   2384.69,   2225.46,     17.32,   2227.50,    157.18,    139.86,      2.04
HBO,Pk,A,   2006.00,   1381.26,   1255.32,     11.88,   1255.32,    125.93,    114.05,         0
NHB,Pk,P,   2006.00,    278.94,    265.48,      1.26,    265.54,     13.40,     12.14,      0.07
NHB,Pk,A,   2006.00,    274.40,    262.55,      1.27,    262.55,     11.86,     10.59,         0
HBC,Pk,P,   2006.00,     10.00,      9.29,         0,     10.00,         0,         0,      0.71
HBC,Pk,A,   2006.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2006.00,    186.61,     87.95,      0.12,     87.95,     98.66,      0.99,         0
HBSch,Pk,A,   2006.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2007.00,   1692.77,   1569.02,     11.10,   1573.47,    119.31,     71.73,      4.45
All,Pk,A,   2007.00,    743.14,    686.72,      6.09,    686.72,     56.43,     50.34,         0
HBW,Pk,P,   2007.00,    472.60,    465.82,      2.72,    466.94,      5.66,      2.94,      1.12
HBW,Pk,A,   2007.00,     23.80,     23.07,      0.20,     23.07,      0.74,      0.54,         0
HBO,Pk,P,   2007.00,    982.78,    911.55,      7.41,    912.26,     70.51,     63.10,      0.72
HBO,Pk,A,   2007.00,    595.89,    546.26,      5.28,    546.26,     49.63,     44.34,         0
NHB,Pk,P,   2007.00,    125.62,    119.65,      0.63,    119.67,      5.95,      5.32,      0.03
NHB,Pk,A,   2007.00,    123.45,    117.39,      0.61,    117.39,      6.06,      5.46,         0
HBC,Pk,P,   2007.00,     33.00,     30.12,      0.29,     32.71,      0.29,         0,      2.59
HBC,Pk,A,   2007.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2007.00,     78.78,     41.89,      0.05,     41.89,     36.89,      0.37,         0
HBSch,Pk,A,   2007.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2008.00,    782.39,    728.67,      4.16,    728.88,     53.51,     49.35,      0.21
All,Pk,A,   2008.00,   2122.13,   1972.32,     18.38,   1972.32,    149.81,    131.43,         0
HBW,Pk,P,   2008.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   2008.00,    435.75,    423.02,      5.38,    423.02,     12.73,      7.35,         0
HBO,Pk,P,   2008.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   2008.00,    914.00,    831.85,      8.98,    831.85,     82.15,     73.18,         0
NHB,Pk,P,   2008.00,    782.39,    728.67,      4.16,    728.88,     53.51,     49.35,      0.21
NHB,Pk,A,   2008.00,    772.38,    717.45,      4.03,    717.45,     54.93,     50.90,         0
HBC,Pk,P,   2008.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   2008.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2008.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,   2008.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   2009.00,   1144.11,   1056.53,      7.91,   1063.18,     80.94,     56.79,      6.64
All,Pk,A,   2009.00,   1222.57,   1139.23,     11.37,   1141.08,     81.49,     70.12,      1.85
HBW,Pk,P,   2009.00,    297.11,    285.29,      2.07,    289.48,      7.63,      5.56,      4.19
HBW,Pk,A,   2009.00,    310.35,    297.55,      3.76,    298.75,     11.59,      7.84,      1.20
HBO,Pk,P,   2009.00,    592.29,    544.69,      4.73,    546.79,     45.50,     40.78,      2.10
HBO,Pk,A,   2009.00,    701.93,    642.89,      6.55,    643.44,     58.49,     51.94,      0.56
NHB,Pk,P,   2009.00,    212.57,    200.87,      1.09,    201.19,     11.38,     10.29,      0.32
NHB,Pk,A,   2009.00,    210.29,    198.79,      1.06,    198.88,     11.41,     10.35,      0.09
HBC,Pk,P,   2009.00,      1.00,      0.96,         0,      1.00,         0,         0,      0.04
HBC,Pk,A,   2009.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   2009.00,     41.15,     24.72,      0.02,     24.72,     16.42,      0.16,         0
