Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Pk,P,   1731.00,   1794.84,   1677.51,     11.82,   1678.57,    116.27,    104.45,      1.06
HBO,Pk,A,   1731.00,    984.31,    878.02,      8.12,    878.02,    106.29,     98.17,         0
NHB,Pk,P,   1731.00,    205.61,    197.38,      0.80,    197.41,      8.21,      7.41,      0.02
NHB,Pk,A,   1731.00,    202.21,    194.45,      0.82,    194.45,      7.76,      6.94,         0
HBC,Pk,P,   1731.00,     50.00,     39.55,         0,     50.00,         0,         0,     10.45
HBC,Pk,A,   1731.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1731.00,    141.28,     64.17,      0.10,     64.17,     77.12,      0.77,         0
HBSch,Pk,A,   1731.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1732.00,   2264.94,   2098.17,     13.85,   2101.55,    163.39,     87.09,      3.38
All,Pk,A,   1732.00,   1257.87,   1022.59,      8.18,   1022.59,    235.28,     75.75,         0
HBW,Pk,P,   1732.00,    626.12,    616.02,      3.73,    618.57,      7.55,      3.81,      2.55
HBW,Pk,A,   1732.00,     74.53,     71.13,      0.78,     71.13,      3.40,      2.63,         0
HBO,Pk,P,   1732.00,   1348.68,   1262.56,      9.24,   1263.34,     85.34,     76.10,      0.79
HBO,Pk,A,   1732.00,    769.12,    697.33,      6.45,    697.33,     71.79,     65.34,         0
NHB,Pk,P,   1732.00,    182.83,    175.50,      0.76,    175.52,      7.31,      6.55,      0.02
NHB,Pk,A,   1732.00,    180.64,    173.62,      0.77,    173.62,      7.03,      6.26,         0
HBC,Pk,P,   1732.00,      1.00,      0.94,      0.04,      0.96,      0.04,         0,      0.02
HBC,Pk,A,   1732.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1732.00,    106.31,     43.15,      0.08,     43.15,     63.16,      0.63,         0
HBSch,Pk,A,   1732.00,    233.57,     80.51,      0.19,     80.51,    153.06,      1.53,         0
All,Pk,P,   1733.00,   1868.16,   1725.28,     11.69,   1737.93,    130.23,     75.17,     12.65
All,Pk,A,   1733.00,   1799.62,   1585.87,     12.99,   1589.18,    210.44,     92.82,      3.30
HBW,Pk,P,   1733.00,    468.54,    450.35,      3.08,    458.49,     10.05,      6.97,      8.14
HBW,Pk,A,   1733.00,    302.09,    288.57,      3.30,    290.10,     11.99,      8.68,      1.53
HBO,Pk,P,   1733.00,   1011.18,    944.90,      7.19,    948.79,     62.39,     55.20,      3.88
HBO,Pk,A,   1733.00,    953.64,    872.92,      8.17,    874.51,     79.13,     70.96,      1.59
NHB,Pk,P,   1733.00,    309.06,    294.86,      1.37,    295.12,     13.93,     12.57,      0.26
NHB,Pk,A,   1733.00,    305.47,    291.81,      1.36,    291.99,     13.48,     12.12,      0.18
HBC,Pk,P,   1733.00,      2.00,      1.63,         0,      2.00,         0,         0,      0.37
HBC,Pk,A,   1733.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1733.00,     77.39,     33.54,      0.05,     33.54,     43.85,      0.44,         0
HBSch,Pk,A,   1733.00,    238.42,    132.58,      0.15,    132.58,    105.84,      1.06,         0
All,Pk,P,   1734.00,   2926.72,   2741.06,     20.57,   2762.43,    164.29,     96.97,     21.38
All,Pk,A,   1734.00,   2437.46,   2198.92,     15.92,   2201.85,    235.60,    107.60,      2.93
HBW,Pk,P,   1734.00,    773.90,    747.71,      5.74,    759.69,     14.22,      8.48,     11.98
HBW,Pk,A,   1734.00,    244.05,    231.71,      2.97,    232.72,     11.33,      8.36,      1.01
HBO,Pk,P,   1734.00,   1582.25,   1491.00,     12.00,   1496.33,     85.92,     73.92,      5.33
HBO,Pk,A,   1734.00,   1230.43,   1133.68,     10.67,   1135.33,     95.11,     84.44,      1.65
NHB,Pk,P,   1734.00,    455.71,    439.17,      2.13,    439.52,     16.18,     14.05,      0.36
NHB,Pk,A,   1734.00,    450.75,    434.71,      2.10,    434.98,     15.77,     13.66,      0.27
HBC,Pk,P,   1734.00,     22.00,     17.61,      0.64,     21.31,      0.69,      0.05,      3.71
HBC,Pk,A,   1734.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1734.00,     92.86,     45.58,      0.06,     45.58,     47.28,      0.47,         0
HBSch,Pk,A,   1734.00,    512.23,    398.83,      0.18,    398.83,    113.40,      1.13,         0
All,Pk,P,   1735.00,   2727.18,   2484.18,     18.40,   2531.90,    195.27,     75.53,     47.73
All,Pk,A,   1735.00,   1073.76,    882.34,      7.23,    883.05,    190.72,     52.37,      0.71
HBW,Pk,P,   1735.00,    621.50,    608.22,      4.27,    614.09,      7.41,      3.14,      5.87
HBW,Pk,A,   1735.00,     61.07,     58.61,      0.68,     58.72,      2.35,      1.67,      0.10
HBO,Pk,P,   1735.00,   1575.01,   1492.38,     11.96,   1495.66,     79.35,     67.39,      3.28
HBO,Pk,A,   1735.00,    648.30,    596.66,      5.59,    597.21,     51.09,     45.50,      0.54
NHB,Pk,P,   1735.00,    172.16,    167.29,      0.80,    167.38,      4.78,      3.97,      0.09
NHB,Pk,A,   1735.00,    170.39,    165.67,      0.80,    165.73,      4.67,      3.87,      0.06
HBC,Pk,P,   1735.00,    182.00,    142.26,      1.25,    180.75,      1.25,         0,     38.49
HBC,Pk,A,   1735.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1735.00,    176.52,     74.02,      0.12,     74.02,    102.49,      1.02,         0
HBSch,Pk,A,   1735.00,    194.00,     61.39,      0.16,     61.39,    132.61,      1.32,         0
All,Pk,P,   1736.00,    479.99,    448.20,      3.39,    454.48,     25.51,     13.16,      6.28
All,Pk,A,   1736.00,    252.21,    237.60,      2.06,    237.99,     14.22,     12.16,      0.40
HBW,Pk,P,   1736.00,    128.68,    125.31,      0.95,    126.99,      1.69,      0.73,      1.68
HBW,Pk,A,   1736.00,     16.85,     16.36,      0.18,     16.42,      0.43,      0.25,      0.06
HBO,Pk,P,   1736.00,    267.67,    253.61,      2.12,    254.41,     13.26,     11.14,      0.80
HBO,Pk,A,   1736.00,    185.78,    172.92,      1.64,    173.23,     12.55,     10.91,      0.31
NHB,Pk,P,   1736.00,     50.07,     48.81,      0.25,     48.85,      1.22,      0.97,      0.04
NHB,Pk,A,   1736.00,     49.59,     48.31,      0.25,     48.35,      1.24,      1.00,      0.03
HBC,Pk,P,   1736.00,     15.00,     10.96,      0.06,     14.71,      0.29,      0.23,      3.75
HBC,Pk,A,   1736.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1736.00,     18.57,      9.51,      0.01,      9.51,      9.06,      0.09,         0
HBSch,Pk,A,   1736.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1737.00,    333.53,    325.14,      1.62,    325.36,      8.17,      6.52,      0.22
All,Pk,A,   1737.00,   2453.80,   2377.28,     23.45,   2383.62,     70.17,     46.72,      6.34
HBW,Pk,P,   1737.00,      0.79,      0.72,      0.01,      0.72,      0.07,      0.05,      0.00
HBW,Pk,A,   1737.00,   1319.09,   1290.68,     14.71,   1295.95,     23.14,      8.43,      5.28
HBO,Pk,P,   1737.00,      6.12,      5.93,      0.02,      5.96,      0.16,      0.14,      0.03
HBO,Pk,A,   1737.00,    807.95,    768.35,      7.19,    769.28,     38.67,     31.49,      0.93
NHB,Pk,P,   1737.00,    326.54,    318.44,      1.58,    318.63,      7.91,      6.33,      0.19
NHB,Pk,A,   1737.00,    326.75,    318.26,      1.56,    318.39,      8.36,      6.80,      0.13
HBC,Pk,P,   1737.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1737.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1737.00,      0.08,      0.05,         0,      0.05,      0.03,      0.00,         0
HBSch,Pk,A,   1737.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1738.00,   1946.46,   1815.36,     15.47,   1825.70,    120.76,     77.29,     10.34
All,Pk,A,   1738.00,   1387.89,   1317.47,     12.82,   1320.18,     67.71,     54.89,      2.71
HBW,Pk,P,   1738.00,    485.70,    464.89,      4.96,    470.21,     15.48,     10.52,      5.32
HBW,Pk,A,   1738.00,    335.90,    322.60,      4.38,    324.00,     11.90,      7.52,      1.40
HBO,Pk,P,   1738.00,   1065.86,    997.08,      8.80,    999.92,     65.94,     57.14,      2.84
HBO,Pk,A,   1738.00,    759.73,    713.11,      6.96,    714.26,     45.47,     38.51,      1.15
NHB,Pk,P,   1738.00,    292.84,    282.41,      1.49,    282.64,     10.21,      8.71,      0.22
NHB,Pk,A,   1738.00,    292.25,    281.76,      1.48,    281.92,     10.34,      8.86,      0.16
HBC,Pk,P,   1738.00,     10.00,      7.24,      0.18,      9.20,      0.80,      0.63,      1.96
HBC,Pk,A,   1738.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1738.00,     92.06,     63.74,      0.04,     63.74,     28.32,      0.28,         0
HBSch,Pk,A,   1738.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1739.00,   2359.53,   2169.47,     20.01,   2190.92,    168.60,    105.01,     21.45
All,Pk,A,   1739.00,   1981.64,   1722.66,     15.77,   1725.91,    255.73,     87.75,      3.26
HBW,Pk,P,   1739.00,    618.20,    584.89,      6.88,    597.84,     20.36,     13.48,     12.95
HBW,Pk,A,   1739.00,    345.88,    329.41,      4.67,    330.87,     15.00,     10.33,      1.47
HBO,Pk,P,   1739.00,   1298.80,   1201.93,     11.27,   1207.82,     90.99,     79.72,      5.89
HBO,Pk,A,   1739.00,   1003.16,    928.00,      9.08,    929.62,     73.54,     64.46,      1.62
NHB,Pk,P,   1739.00,    349.94,    336.39,      1.81,    336.76,     13.18,     11.36,      0.38
NHB,Pk,A,   1739.00,    349.52,    336.13,      1.80,    336.30,     13.22,     11.42,      0.17
HBC,Pk,P,   1739.00,      5.00,      2.77,         0,      5.00,         0,         0,      2.23
HBC,Pk,A,   1739.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1739.00,     87.58,     43.50,      0.05,     43.50,     44.08,      0.44,         0
HBSch,Pk,A,   1739.00,    283.09,    129.12,      0.22,    129.12,    153.97,      1.54,         0
All,Pk,P,   1740.00,   1615.98,   1495.54,     13.92,   1519.96,     96.01,     64.21,     24.42
All,Pk,A,   1740.00,   1392.51,   1311.00,     12.67,   1315.64,     76.87,     64.19,      4.64
HBW,Pk,P,   1740.00,    414.45,    387.57,      4.76,    401.22,     13.24,      8.47,     13.64
HBW,Pk,A,   1740.00,    297.79,    284.47,      3.83,    286.66,     11.14,      7.31,      2.19
HBO,Pk,P,   1740.00,    877.77,    815.20,      7.76,    821.46,     56.31,     48.55,      6.26
HBO,Pk,A,   1740.00,    831.40,    771.78,      7.48,    773.99,     57.40,     49.92,      2.22
NHB,Pk,P,   1740.00,    263.09,    254.25,      1.37,    254.72,      8.37,      7.00,      0.47
NHB,Pk,A,   1740.00,    263.31,    254.75,      1.36,    254.99,      8.33,      6.96,      0.23
HBC,Pk,P,   1740.00,      6.00,      1.95,         0,      6.00,         0,         0,      4.05
HBC,Pk,A,   1740.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1740.00,     54.66,     36.56,      0.03,     36.56,     18.10,      0.18,         0
HBSch,Pk,A,   1740.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1741.00,   3083.33,   2833.75,     25.36,   2883.51,    199.82,    121.69,     49.76
All,Pk,A,   1741.00,   3677.26,   3302.69,     23.77,   3311.66,    365.60,    119.77,      8.96
HBW,Pk,P,   1741.00,    733.14,    690.62,      7.98,    710.46,     22.68,     14.70,     19.84
HBW,Pk,A,   1741.00,    553.10,    527.33,      7.17,    531.59,     21.51,     14.35,      4.26
HBO,Pk,P,   1741.00,   1525.97,   1421.31,     13.24,   1430.46,     95.50,     82.27,      9.15
HBO,Pk,A,   1741.00,   1410.73,   1308.51,     12.77,   1312.64,     98.09,     85.32,      4.13
NHB,Pk,P,   1741.00,    650.85,    628.60,      3.51,    629.74,     21.11,     17.60,      1.14
NHB,Pk,A,   1741.00,    652.68,    630.77,      3.48,    631.35,     21.33,     17.85,      0.57
HBC,Pk,P,   1741.00,     61.00,     34.22,      0.57,     53.85,      7.15,      6.59,     19.63
HBC,Pk,A,   1741.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1741.00,    112.37,     59.00,      0.07,     59.00,     53.37,      0.53,         0
HBSch,Pk,A,   1741.00,   1060.75,    836.09,      0.35,    836.09,    224.66,      2.24,         0
All,Pk,P,   1742.00,   1822.58,   1675.99,     15.71,   1716.68,    105.89,     60.14,     40.70
All,Pk,A,   1742.00,   1443.20,   1372.11,     12.15,   1376.00,     67.20,     55.05,      3.89
HBW,Pk,P,   1742.00,    446.16,    423.54,      4.92,    435.09,     11.07,      6.14,     11.55
HBW,Pk,A,   1742.00,    282.17,    272.12,      3.19,    273.68,      8.50,      5.31,      1.56
HBO,Pk,P,   1742.00,    956.37,    897.23,      8.45,    902.21,     54.16,     45.72,      4.98
HBO,Pk,A,   1742.00,    864.66,    812.12,      7.43,    814.25,     50.41,     42.98,      2.13
NHB,Pk,P,   1742.00,    295.28,    286.78,      1.56,    287.20,      8.08,      6.53,      0.42
NHB,Pk,A,   1742.00,    296.36,    287.87,      1.54,    288.07,      8.30,      6.76,      0.20
HBC,Pk,P,   1742.00,     58.00,     32.05,      0.74,     55.80,      2.20,      1.45,     23.75
HBC,Pk,A,   1742.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1742.00,     66.77,     36.38,      0.04,     36.38,     30.39,      0.30,         0
HBSch,Pk,A,   1742.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1743.00,    626.82,    592.19,      4.53,    598.21,     28.61,     19.02,      6.02
All,Pk,A,   1743.00,   1272.05,   1219.66,     10.76,   1224.64,     47.41,     36.66,      4.99
HBW,Pk,P,   1743.00,     89.41,     84.26,      0.99,     86.60,      2.81,      1.82,      2.33
HBW,Pk,A,   1743.00,    451.98,    439.08,      4.78,    442.40,      9.58,      4.80,      3.32
HBO,Pk,P,   1743.00,    193.02,    180.59,      1.74,    181.59,     11.43,      9.69,      1.00
HBO,Pk,A,   1743.00,    491.43,    461.59,      4.28,    462.97,     28.46,     24.18,      1.38
NHB,Pk,P,   1743.00,    326.03,    316.34,      1.71,    316.87,      9.16,      7.45,      0.54
NHB,Pk,A,   1743.00,    328.65,    318.98,      1.70,    319.27,      9.38,      7.68,      0.29
HBC,Pk,P,   1743.00,      5.00,      2.77,      0.08,      4.92,      0.08,         0,      2.15
HBC,Pk,A,   1743.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1743.00,     13.36,      8.23,      0.01,      8.23,      5.13,      0.05,         0
HBSch,Pk,A,   1743.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1744.00,    708.83,    662.53,      5.27,    670.64,     38.19,     25.40,      8.11
All,Pk,A,   1744.00,   1833.90,   1683.75,     14.36,   1697.29,    136.60,     51.56,     13.55
HBW,Pk,P,   1744.00,     91.21,     83.61,      1.13,     87.47,      3.74,      2.61,      3.86
HBW,Pk,A,   1744.00,    537.41,    515.79,      6.06,    524.69,     12.72,      6.65,      8.90
HBO,Pk,P,   1744.00,    199.45,    183.76,      1.90,    185.82,     13.63,     11.73,      2.07
HBO,Pk,A,   1744.00,    654.20,    611.57,      5.98,    615.44,     38.76,     32.78,      3.88
NHB,Pk,P,   1744.00,    401.54,    386.95,      2.23,    388.33,     13.22,     10.99,      1.37
NHB,Pk,A,   1744.00,    405.44,    391.05,      2.21,    391.81,     13.63,     11.42,      0.77
HBC,Pk,P,   1744.00,      1.00,      0.20,         0,      1.00,         0,         0,      0.80
HBC,Pk,A,   1744.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1744.00,     15.62,      8.02,      0.01,      8.02,      7.60,      0.08,         0
HBSch,Pk,A,   1744.00,    236.84,    165.34,      0.10,    165.34,     71.50,      0.71,         0
All,Pk,P,   1745.00,    552.22,    513.93,      5.05,    523.11,     29.12,     17.16,      9.17
All,Pk,A,   1745.00,    351.12,    335.22,      3.07,    335.79,     15.33,     12.26,      0.58
HBW,Pk,P,   1745.00,    150.80,    144.49,      1.79,    147.43,      3.38,      1.59,      2.93
HBW,Pk,A,   1745.00,     78.10,     76.03,      0.84,     76.25,      1.85,      1.00,      0.22
HBO,Pk,P,   1745.00,    304.34,    285.98,      2.89,    287.10,     17.24,     14.35,      1.12
HBO,Pk,A,   1745.00,    208.73,    196.52,      1.86,    196.86,     11.87,     10.01,      0.33
NHB,Pk,P,   1745.00,     63.94,     62.35,      0.36,     62.42,      1.51,      1.15,      0.07
NHB,Pk,A,   1745.00,     64.29,     62.66,      0.36,     62.69,      1.61,      1.25,      0.03
HBC,Pk,P,   1745.00,     10.00,      4.95,         0,     10.00,         0,         0,      5.05
HBC,Pk,A,   1745.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1745.00,     23.14,     16.16,      0.01,     16.16,      6.98,      0.07,         0
HBSch,Pk,A,   1745.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1746.00,   3735.04,   3448.60,     20.12,   3454.47,    280.58,    129.12,      5.87
All,Pk,A,   1746.00,   2256.24,   1798.89,     11.78,   1798.89,    457.35,    116.77,         0
HBW,Pk,P,   1746.00,    985.86,    969.80,      5.01,    973.77,     12.09,      7.08,      3.97
HBW,Pk,A,   1746.00,    152.68,    144.29,      1.62,    144.29,      8.39,      6.77,         0
HBO,Pk,P,   1746.00,   2219.34,   2091.89,     13.79,   2093.27,    126.08,    112.29,      1.38
HBO,Pk,A,   1746.00,   1077.21,    970.04,      8.71,    970.04,    107.17,     98.45,         0
NHB,Pk,P,   1746.00,    269.93,    260.46,      1.00,    260.50,      9.43,      8.43,      0.05
NHB,Pk,A,   1746.00,    266.40,    257.16,      1.01,    257.16,      9.24,      8.23,         0
HBC,Pk,P,   1746.00,     26.00,     25.37,      0.16,     25.84,      0.16,         0,      0.47
HBC,Pk,A,   1746.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1746.00,    233.91,    101.09,      0.16,    101.09,    132.82,      1.33,         0
HBSch,Pk,A,   1746.00,    759.96,    427.40,      0.43,    427.40,    332.55,      3.32,         0
All,Pk,P,   1747.00,   2315.27,   2136.35,     13.69,   2142.42,    172.85,     72.45,      6.07
All,Pk,A,   1747.00,    727.79,    669.34,      5.50,    669.34,     58.45,     52.95,         0
HBW,Pk,P,   1747.00,    615.08,    607.29,      3.39,    609.75,      5.33,      1.94,      2.46
HBW,Pk,A,   1747.00,      4.32,      4.32,         0,      4.32,         0,         0,         0
HBO,Pk,P,   1747.00,   1359.33,   1283.30,      8.94,   1284.09,     75.24,     66.30,      0.79
HBO,Pk,A,   1747.00,    599.84,    545.23,      4.98,    545.23,     54.61,     49.63,         0
NHB,Pk,P,   1747.00,    125.11,    121.24,      0.51,    121.26,      3.84,      3.33,      0.02
NHB,Pk,A,   1747.00,    123.62,    119.79,      0.51,    119.79,      3.83,      3.32,         0
HBC,Pk,P,   1747.00,     68.00,     64.45,      0.75,     67.25,      0.75,         0,      2.80
HBC,Pk,A,   1747.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1747.00,    147.75,     60.07,      0.11,     60.07,     87.69,      0.88,         0
HBSch,Pk,A,   1747.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1748.00,    851.22,    787.69,      5.57,    793.84,     57.38,     26.35,      6.15
All,Pk,A,   1748.00,    340.94,    317.17,      2.62,    317.57,     23.37,     20.74,      0.40
HBW,Pk,P,   1748.00,    233.24,    226.98,      1.47,    230.90,      2.33,      0.86,      3.92
HBW,Pk,A,   1748.00,      2.09,      2.09,         0,      2.09,         0,         0,      0.00
HBO,Pk,P,   1748.00,    511.82,    482.82,      3.66,    484.42,     27.40,     23.74,      1.60
HBO,Pk,A,   1748.00,    281.13,    259.15,      2.37,    259.52,     21.61,     19.24,      0.37
NHB,Pk,P,   1748.00,     58.59,     56.80,      0.26,     56.84,      1.75,      1.49,      0.04
NHB,Pk,A,   1748.00,     57.71,     55.93,      0.26,     55.96,      1.76,      1.50,      0.03
HBC,Pk,P,   1748.00,      7.00,      6.27,      0.15,      6.86,      0.15,         0,      0.59
HBC,Pk,A,   1748.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1748.00,     40.57,     14.82,      0.03,     14.82,     25.75,      0.26,         0
HBSch,Pk,A,   1748.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1749.00,   3172.97,   2922.97,     20.51,   2975.27,    197.69,     84.51,     52.30
All,Pk,A,   1749.00,   1369.09,   1178.23,      9.66,   1179.20,    189.89,     71.17,      0.97
HBW,Pk,P,   1749.00,    829.60,    810.06,      5.95,    819.58,     10.02,      4.07,      9.52
HBW,Pk,A,   1749.00,     70.12,     67.22,      0.76,     67.32,      2.80,      2.05,      0.10
HBO,Pk,P,   1749.00,   1826.17,   1734.39,     13.30,   1738.41,     87.75,     74.45,      4.03
HBO,Pk,A,   1749.00,    922.48,    850.06,      7.81,    850.88,     71.61,     63.80,      0.82
NHB,Pk,P,   1749.00,    211.11,    205.69,      0.97,    205.80,      5.31,      4.34,      0.11
NHB,Pk,A,   1749.00,    209.22,    204.00,      0.96,    204.04,      5.18,      4.22,      0.05
HBC,Pk,P,   1749.00,    139.00,     99.46,      0.18,    138.11,      0.89,      0.72,     38.65
HBC,Pk,A,   1749.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1749.00,    167.09,     73.38,      0.11,     73.38,     93.71,      0.94,         0
HBSch,Pk,A,   1749.00,    167.26,     56.95,      0.14,     56.95,    110.31,      1.10,         0
All,Pk,P,   1750.00,   3349.79,   3131.84,     23.18,   3163.44,    186.35,     87.53,     31.60
All,Pk,A,   1750.00,   1122.90,   1050.08,      8.86,   1051.04,     71.86,     63.00,      0.96
HBW,Pk,P,   1750.00,    891.53,    871.60,      6.76,    881.50,     10.03,      3.27,      9.90
HBW,Pk,A,   1750.00,      6.69,      6.69,         0,      6.69,         0,         0,      0.00
HBO,Pk,P,   1750.00,   1997.99,   1899.13,     15.24,   1903.63,     94.35,     79.11,      4.51
HBO,Pk,A,   1750.00,    923.73,    855.30,      7.94,    856.20,     67.53,     59.59,      0.90
NHB,Pk,P,   1750.00,    193.88,    189.43,      0.93,    189.55,      4.33,      3.40,      0.11
NHB,Pk,A,   1750.00,    192.47,    188.09,      0.91,    188.15,      4.33,      3.41,      0.06
HBC,Pk,P,   1750.00,     60.00,     41.79,      0.13,     58.87,      1.13,      1.00,     17.08
HBC,Pk,A,   1750.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1750.00,    206.39,    129.88,      0.11,    129.88,     76.51,      0.76,         0
HBSch,Pk,A,   1750.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1751.00,   2556.78,   2353.77,     21.52,   2374.61,    182.17,    111.43,     20.85
All,Pk,A,   1751.00,    949.95,    880.43,      7.97,    881.22,     68.73,     60.76,      0.79
HBW,Pk,P,   1751.00,    687.72,    662.29,      7.00,    672.44,     15.28,      8.28,     10.15
HBW,Pk,A,   1751.00,     14.18,     13.68,      0.12,     13.69,      0.49,      0.37,      0.01
HBO,Pk,P,   1751.00,   1536.17,   1425.75,     13.20,   1430.18,    105.99,     92.79,      4.43
HBO,Pk,A,   1751.00,    771.89,    708.27,      6.99,    708.96,     62.92,     55.94,      0.69
NHB,Pk,P,   1751.00,    164.51,    158.96,      0.87,    159.10,      5.42,      4.54,      0.14
NHB,Pk,A,   1751.00,    163.89,    158.48,      0.87,    158.57,      5.32,      4.45,      0.09
HBC,Pk,P,   1751.00,     30.00,     18.16,      0.38,     24.29,      5.71,      5.32,      6.13
HBC,Pk,A,   1751.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1751.00,    138.38,     88.60,      0.07,     88.60,     49.78,      0.50,         0
HBSch,Pk,A,   1751.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1752.00,    825.60,    751.78,      6.89,    777.45,     48.15,     26.95,     25.67
All,Pk,A,   1752.00,    605.10,    510.33,      4.04,    511.70,     93.40,     18.43,      1.37
HBW,Pk,P,   1752.00,    221.87,    210.72,      2.44,    217.09,      4.79,      2.35,      6.36
HBW,Pk,A,   1752.00,     80.65,     78.26,      0.83,     78.66,      1.99,      1.16,      0.40
HBO,Pk,P,   1752.00,    452.78,    424.21,      3.93,    426.79,     25.99,     22.06,      2.58
HBO,Pk,A,   1752.00,    309.64,    291.70,      2.63,    292.60,     17.05,     14.41,      0.89
NHB,Pk,P,   1752.00,     94.53,     91.81,      0.49,     91.98,      2.55,      2.06,      0.17
NHB,Pk,A,   1752.00,     95.08,     92.39,      0.49,     92.46,      2.63,      2.14,      0.07
HBC,Pk,P,   1752.00,     25.00,      8.10,      0.02,     24.65,      0.35,      0.33,     16.55
HBC,Pk,A,   1752.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1752.00,     31.42,     16.95,      0.02,     16.95,     14.47,      0.14,         0
HBSch,Pk,A,   1752.00,    119.73,     47.99,      0.09,     47.99,     71.74,      0.72,         0
All,Pk,P,   1753.00,   1379.98,   1275.04,     12.94,   1299.13,     80.85,     49.41,     24.09
All,Pk,A,   1753.00,    814.07,    761.20,      6.43,    762.59,     51.48,     31.16,      1.39
HBW,Pk,P,   1753.00,    380.81,    363.44,      4.58,    370.82,      9.99,      5.40,      7.38
HBW,Pk,A,   1753.00,    114.75,    110.80,      1.30,    111.15,      3.60,      2.30,      0.36
HBO,Pk,P,   1753.00,    773.17,    722.39,      7.10,    725.49,     47.68,     40.59,      3.10
HBO,Pk,A,   1753.00,    497.29,    466.54,      4.39,    467.51,     29.79,     25.40,      0.97
NHB,Pk,P,   1753.00,    136.38,    132.25,      0.74,    132.40,      3.98,      3.24,      0.16
NHB,Pk,A,   1753.00,    137.10,    132.97,      0.73,    133.04,      4.06,      3.32,      0.07
HBC,Pk,P,   1753.00,     37.00,     23.05,      0.49,     36.51,      0.49,         0,     13.46
HBC,Pk,A,   1753.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1753.00,     52.62,     33.91,      0.03,     33.91,     18.72,      0.19,         0
HBSch,Pk,A,   1753.00,     64.94,     50.90,      0.02,     50.90,     14.04,      0.14,         0
All,Pk,P,   1754.00,   3514.70,   3208.73,     32.77,   3258.76,    255.94,    149.85,     50.03
All,Pk,A,   1754.00,   2517.17,   2371.01,     23.16,   2382.28,    134.89,    111.73,     11.27
HBW,Pk,P,   1754.00,    824.23,    767.16,     10.70,    791.15,     33.08,     22.38,     23.99
HBW,Pk,A,   1754.00,    743.66,    708.09,      9.00,    714.24,     29.42,     20.42,      6.15
HBO,Pk,P,   1754.00,   2033.90,   1883.46,     19.53,   1897.02,    136.88,    117.35,     13.56
HBO,Pk,A,   1754.00,   1377.45,   1279.03,     12.03,   1283.75,     93.70,     81.67,      4.72
NHB,Pk,P,   1754.00,    393.32,    380.94,      2.17,    381.77,     11.54,      9.38,      0.83
NHB,Pk,A,   1754.00,    396.06,    383.89,      2.13,    384.29,     11.77,      9.64,      0.41
HBC,Pk,P,   1754.00,     26.00,     14.09,      0.25,     25.75,      0.25,         0,     11.65
HBC,Pk,A,   1754.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1754.00,    237.25,    163.07,      0.11,    163.07,     74.18,      0.74,         0
HBSch,Pk,A,   1754.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1755.00,     96.90,     91.79,      0.47,     91.88,      5.02,      2.18,      0.09
